#name1	strand1	start1	end1	length1	name2	strand2	start2+	end2+	length2	id%
NC_065584.1	+	9977	10307	331	CBCUDI010000027.1	+	1257888	1258225	338	61.9%
NC_065584.1	+	9987	10307	321	CBCUDI010000027.1	+	1068792	1069114	323	63.7%
NC_065584.1	+	28123	28609	487	CBCUDI010000027.1	+	1257802	1258288	487	86.9%
NC_065584.1	+	28123	28609	487	CBCUDI010000027.1	+	1068691	1069177	487	87.5%
NC_065584.1	+	93773	94111	339	CBCUDI010000027.1	+	1257888	1258225	338	63.7%
NC_065584.1	+	93781	94111	331	CBCUDI010000027.1	+	1068790	1069114	325	64.0%
NC_065584.1	+	98891	99893	1003	CBCUDI010000027.1	+	1425861	1426863	1003	73.3%
NC_065584.1	+	99641	99876	236	CBCUDI010000027.1	+	973396	973632	237	85.2%
NC_065584.1	+	108043	108365	323	CBCUDI010000027.1	+	1257903	1258225	323	63.4%
NC_065584.1	+	108043	108365	323	CBCUDI010000027.1	+	1068792	1069114	323	63.8%
NC_065584.1	+	117438	128569	11132	CBCUDI010000027.1	+	207807	219266	11460	93.4%
NC_065584.1	+	157688	158520	833	CBCUDI010000027.1	+	1365510	1366348	839	71.4%
NC_065584.1	+	160309	160824	516	CBCUDI010000027.1	+	1257802	1258317	516	72.2%
NC_065584.1	+	160309	160824	516	CBCUDI010000027.1	+	1068691	1069206	516	73.3%
NC_065584.1	+	167046	167386	341	CBCUDI010000027.1	+	1257885	1258222	338	62.7%
NC_065584.1	+	167067	167386	320	CBCUDI010000027.1	+	1068792	1069111	320	62.8%
NC_065584.1	+	195092	195922	831	CBCUDI010000027.1	+	643799	644702	904	67.7%
NC_065584.1	+	216646	216772	127	CBCUDI010000027.1	+	753964	754091	128	78.7%
NC_065584.1	+	217363	217625	263	CBCUDI010000027.1	+	1257802	1258064	263	79.8%
NC_065584.1	+	217363	217625	263	CBCUDI010000027.1	+	1068691	1068953	263	80.9%
NC_065584.1	+	242329	243557	1229	CBCUDI010000027.1	+	442804	443725	922	81.5%
NC_065584.1	+	244839	246927	2089	CBCUDI010000027.1	+	1256154	1258288	2135	68.6%
NC_065584.1	+	244851	246927	2077	CBCUDI010000027.1	+	1067062	1069177	2116	67.2%
NC_065584.1	+	247375	247492	118	CBCUDI010000027.1	+	908558	908675	118	82.2%
NC_065584.1	+	257560	257822	263	CBCUDI010000027.1	+	1068691	1068953	263	77.6%
NC_065584.1	+	282830	283588	759	CBCUDI010000027.1	+	673626	674384	759	85.1%
NC_065584.1	+	295222	295713	492	CBCUDI010000027.1	+	1257802	1258292	491	72.0%
NC_065584.1	+	295222	295713	492	CBCUDI010000027.1	+	1068691	1069181	491	73.1%
