#name1	strand1	start1	end1	length1	name2	strand2	start2+	end2+	length2	id%
NC_092131.1	+	1	1086	1086	CM091517.1	+	55749	56807	1059	84.4%
NC_092131.1	+	2	164097	164096	CM091517.1	+	1	164538	164538	99.7%
NC_092131.1	+	5	8032	8028	CM091517.1	+	1473454	1481740	8287	82.9%
NC_092131.1	+	306	8161	7856	CM091517.1	+	1271169	1278264	7096	82.4%
NC_092131.1	+	319	8170	7852	CM091517.1	+	1247179	1254169	6991	82.5%
NC_092131.1	+	319	8177	7859	CM091517.1	+	1443656	1450584	6929	82.5%
NC_092131.1	+	1010	2915	1906	CM091517.1	+	66469	68365	1897	87.2%
NC_092131.1	+	5624	8161	2538	CM091517.1	+	68677	71110	2434	76.8%
NC_092131.1	+	6647	8067	1421	CM091517.1	+	1080153	1081421	1269	66.9%
NC_092131.1	+	7282	7698	417	CM091517.1	+	886949	887344	396	70.2%
NC_092131.1	+	7282	8161	880	CM091517.1	+	160336	161079	744	74.8%
NC_092131.1	+	7282	7698	417	CM091517.1	+	1012223	1012620	398	70.9%
NC_092131.1	+	7282	7698	417	CM091517.1	+	959134	959531	398	72.7%
NC_092131.1	+	7282	8161	880	CM091517.1	+	19683	20663	981	74.5%
NC_092131.1	+	7282	8107	826	CM091517.1	+	1102141	1102910	770	76.4%
NC_092131.1	+	7282	8032	751	CM091517.1	+	935317	936059	743	74.3%
NC_092131.1	+	7282	8192	911	CM091517.1	+	1253136	1254061	926	81.6%
NC_092131.1	+	7282	8161	880	CM091517.1	+	1277252	1278185	934	84.3%
NC_092131.1	+	7282	8170	889	CM091517.1	+	1449622	1450556	935	83.3%
NC_092131.1	+	7285	8156	872	CM091517.1	+	1310209	1311071	863	82.1%
NC_092131.1	+	7285	8161	877	CM091517.1	+	1480867	1481710	844	82.9%
NC_092131.1	+	7286	8086	801	CM091517.1	+	918242	919208	967	75.6%
NC_092131.1	+	7286	8166	881	CM091517.1	+	1080455	1081420	966	76.1%
NC_092131.1	+	7286	8192	907	CM091517.1	+	69981	71024	1044	83.5%
NC_092131.1	+	7725	8166	442	CM091517.1	+	561562	562070	509	76.2%
NC_092131.1	+	7730	8161	432	CM091517.1	+	561777	562260	484	76.3%
NC_092131.1	+	7760	8161	402	CM091517.1	+	1593831	1594328	498	80.0%
NC_092131.1	+	7761	8161	401	CM091517.1	+	70929	71423	495	79.9%
NC_092131.1	+	7761	8161	401	CM091517.1	+	71242	71736	495	79.9%
NC_092131.1	+	7835	8161	327	CM091517.1	+	20195	20547	353	79.8%
NC_092131.1	+	8170	9554	1385	CM091517.1	+	1280006	1281679	1674	84.6%
NC_092131.1	+	8170	9554	1385	CM091517.1	+	1160084	1162071	1988	83.7%
NC_092131.1	+	8170	9554	1385	CM091517.1	+	863782	865474	1693	83.6%
NC_092131.1	+	8170	9554	1385	CM091517.1	+	1047843	1049536	1694	83.5%
NC_092131.1	+	8170	9554	1385	CM091517.1	+	1451260	1452956	1697	83.3%
NC_092131.1	+	8170	9554	1385	CM091517.1	+	1254873	1256568	1696	83.6%
NC_092131.1	+	8170	9554	1385	CM091517.1	+	894200	895888	1689	83.6%
NC_092131.1	+	8170	9554	1385	CM091517.1	+	599007	600687	1681	84.1%
NC_092131.1	+	8170	9051	882	CM091517.1	+	937109	937855	747	74.2%
NC_092131.1	+	8170	9188	1019	CM091517.1	+	1482458	1483358	901	75.9%
NC_092131.1	+	8170	9051	882	CM091517.1	+	578450	579207	758	74.2%
NC_092131.1	+	8170	12646	4477	CM091517.1	+	1311871	1316227	4357	85.8%
NC_092131.1	+	8170	12381	4212	CM091517.1	+	73704	77968	4265	85.5%
NC_092131.1	+	8170	9051	882	CM091517.1	+	651132	651889	758	74.8%
NC_092131.1	+	9486	10518	1033	CM091517.1	+	456626	457663	1038	67.7%
NC_092131.1	+	9486	10518	1033	CM091517.1	+	292767	293812	1046	68.1%
NC_092131.1	+	9530	11974	2445	CM091517.1	+	1606899	1609286	2388	77.8%
NC_092131.1	+	9530	11594	2065	CM091517.1	+	568946	570930	1985	76.2%
NC_092131.1	+	9533	12647	3115	CM091517.1	+	1285779	1288697	2919	82.8%
NC_092131.1	+	9536	11975	2440	CM091517.1	+	1554024	1556395	2372	77.3%
NC_092131.1	+	9549	10392	844	CM091517.1	+	1459326	1460168	843	83.7%
NC_092131.1	+	9549	10392	844	CM091517.1	+	1262941	1263779	839	83.5%
NC_092131.1	+	9554	11962	2409	CM091517.1	+	1232945	1235224	2280	76.8%
NC_092131.1	+	9554	11962	2409	CM091517.1	+	790216	792561	2346	76.8%
