#name1	strand1	start1	end1	length1	name2	strand2	start2+	end2+	length2	id%
NC_088381.1	+	36824	36862	39	NC_092131.1	+	1577937	1577975	39	94.9%
NC_088381.1	+	75513	75551	39	NC_092131.1	+	1557383	1557421	39	92.3%
NC_088381.1	+	75513	75551	39	NC_092131.1	+	1597908	1597946	39	94.9%
NC_088381.1	+	75513	75551	39	NC_092131.1	+	1616757	1616795	39	97.4%
NC_088381.1	+	75513	75551	39	NC_092131.1	+	1547295	1547333	39	97.4%
NC_088381.1	+	96054	96092	39	NC_092131.1	+	1577937	1577975	39	94.9%
NC_088381.1	+	119256	119761	506	NC_092131.1	+	1511344	1511861	518	89.1%
NC_088381.1	+	131320	131837	518	NC_092131.1	+	1523422	1523927	506	89.5%
NC_088381.1	+	175947	182060	6114	NC_092131.1	+	1421991	1428305	6315	94.1%
NC_088381.1	+	182053	191285	9233	NC_092131.1	+	1430408	1439855	9448	94.4%
NC_088381.1	+	196382	205800	9419	NC_092131.1	+	1451889	1461120	9232	94.5%
NC_088381.1	+	202803	214198	11396	NC_092131.1	+	123638	134716	11079	93.6%
NC_088381.1	+	207913	214201	6289	NC_092131.1	+	1461113	1467251	6139	93.9%
NC_088381.1	+	264208	264928	721	NC_092131.1	+	516446	517186	741	70.9%
NC_088381.1	+	272387	272578	192	NC_092131.1	+	1362096	1362267	172	81.9%
NC_088381.1	+	277437	277689	253	NC_092131.1	+	99918	100170	253	87.6%
NC_088381.1	+	316410	318865	2456	NC_092131.1	+	232453	234867	2415	84.0%
NC_088381.1	+	338740	340526	1787	NC_092131.1	+	234342	236162	1821	85.9%
NC_088381.1	+	475219	479888	4670	NC_092131.1	+	231866	236162	4297	83.1%
NC_088381.1	+	478675	479587	913	NC_092131.1	+	300966	302181	1216	82.3%
NC_088381.1	+	502146	506231	4086	NC_092131.1	+	232387	236162	3776	84.8%
NC_088381.1	+	507904	508069	166	NC_092131.1	+	1282183	1282339	157	74.3%
NC_088381.1	+	668974	669073	100	NC_092131.1	+	548933	549032	100	85.0%
NC_088381.1	+	705451	712026	6576	NC_092131.1	+	625214	632476	7263	77.4%
NC_088381.1	+	721467	721583	117	NC_092131.1	+	548915	549032	118	79.5%
NC_088381.1	+	788228	788993	766	NC_092131.1	+	330973	331731	759	84.9%
NC_088381.1	+	826758	826875	118	NC_092131.1	+	548933	549032	100	86.0%
NC_088381.1	+	860856	860974	119	NC_092131.1	+	548915	549032	118	82.2%
NC_088381.1	+	906249	906348	100	NC_092131.1	+	548933	549032	100	88.0%
NC_088381.1	+	918611	919376	766	NC_092131.1	+	330973	331731	759	84.7%
NC_088381.1	+	932351	932456	106	NC_092131.1	+	165875	165983	109	76.4%
NC_088381.1	+	971045	978568	7524	NC_092131.1	+	923665	930802	7138	76.7%
NC_088381.1	+	984329	984428	100	NC_092131.1	+	548933	549032	100	85.0%
NC_088381.1	+	1052247	1052347	101	NC_092131.1	+	548933	549033	101	88.1%
NC_088381.1	+	1056588	1056688	101	NC_092131.1	+	553242	553342	101	88.1%
NC_088381.1	+	1056589	1056688	100	NC_092131.1	+	986266	986373	108	88.0%
NC_088381.1	+	1056589	1056688	100	NC_092131.1	+	941611	941719	109	88.0%
NC_088381.1	+	1056589	1056706	118	NC_092131.1	+	760786	760903	118	79.7%
NC_088381.1	+	1056589	1056706	118	NC_092131.1	+	402941	403058	118	78.8%
NC_088381.1	+	1056589	1056706	118	NC_092131.1	+	305998	306115	118	81.4%
NC_088381.1	+	1056589	1056688	100	NC_092131.1	+	688533	688632	100	87.0%
NC_088381.1	+	1056589	1056688	100	NC_092131.1	+	914370	914469	100	88.0%
NC_088381.1	+	1056589	1056688	100	NC_092131.1	+	804625	804724	100	88.0%
NC_088381.1	+	1056591	1056688	98	NC_092131.1	+	619365	619462	98	85.7%
NC_088381.1	+	1056619	1056706	88	NC_092131.1	+	1024710	1024797	88	79.5%
NC_088381.1	+	1058181	1060692	2512	NC_092131.1	+	232387	234853	2467	82.5%
NC_088381.1	+	1060775	1061290	516	NC_092131.1	+	301668	302181	514	84.3%
NC_088381.1	+	1088468	1089189	722	NC_092131.1	+	607757	608462	706	65.9%
NC_088381.1	+	1162985	1164073	1089	NC_092131.1	+	399052	400142	1091	64.4%
NC_088381.1	+	1194401	1194518	118	NC_092131.1	+	548915	549032	118	78.8%
NC_088381.1	+	1197316	1198405	1090	NC_092131.1	+	399050	400139	1090	63.2%
NC_088381.1	+	1207433	1207675	243	NC_092131.1	+	909292	909541	250	69.0%
NC_088381.1	+	1207436	1207675	240	NC_092131.1	+	433778	434017	240	67.5%
NC_088381.1	+	1207438	1207675	238	NC_092131.1	+	23889	24124	236	68.6%
NC_088381.1	+	1207438	1207677	240	NC_092131.1	+	683502	683741	240	68.3%
NC_088381.1	+	1211801	1211849	49	NC_092131.1	+	829417	829465	49	87.8%
NC_088381.1	+	1211801	1211849	49	NC_092131.1	+	1401430	1401478	49	89.8%
NC_088381.1	+	1225301	1225838	538	NC_092131.1	+	434868	435419	552	72.3%
NC_088381.1	+	1225302	1225808	507	NC_092131.1	+	836070	836566	497	86.3%
NC_088381.1	+	1225302	1225827	526	NC_092131.1	+	504910	505422	513	90.0%
NC_088381.1	+	1225850	1226060	211	NC_092131.1	+	974820	975029	210	85.2%
NC_088381.1	+	1229821	1230582	762	NC_092131.1	+	330973	331731	759	86.0%
NC_088381.1	+	1267614	1268408	795	NC_092131.1	+	78255	79068	814	70.6%
NC_088381.1	+	1267647	1268410	764	NC_092131.1	+	352562	353338	777	68.7%
NC_088381.1	+	1267661	1268419	759	NC_092131.1	+	732956	733721	766	84.2%
NC_088381.1	+	1267661	1268419	759	NC_092131.1	+	862766	863530	765	85.4%
NC_088381.1	+	1267661	1268419	759	NC_092131.1	+	665026	665791	766	85.0%
NC_088381.1	+	1267661	1268419	759	NC_092131.1	+	792154	792919	766	84.1%
NC_088381.1	+	1267661	1268419	759	NC_092131.1	+	971795	972557	763	85.1%
NC_088381.1	+	1267671	1268408	738	NC_092131.1	+	459262	460022	761	69.6%
NC_088381.1	+	1295268	1295385	118	NC_092131.1	+	548915	549032	118	81.4%
NC_088381.1	+	1364944	1365672	729	NC_092131.1	+	607738	608433	696	66.7%
NC_088381.1	+	1374338	1375096	759	NC_092131.1	+	862766	863530	765	84.9%
NC_088381.1	+	1374338	1375096	759	NC_092131.1	+	665026	665791	766	84.7%
NC_088381.1	+	1374338	1375096	759	NC_092131.1	+	792154	792919	766	83.8%
NC_088381.1	+	1374338	1375096	759	NC_092131.1	+	732956	733721	766	83.8%
NC_088381.1	+	1374338	1375096	759	NC_092131.1	+	971795	972557	763	84.6%
NC_088381.1	+	1401811	1401928	118	NC_092131.1	+	548915	549032	118	80.5%
NC_088381.1	+	1404326	1405736	1411	NC_092131.1	+	232387	233752	1366	78.4%
NC_088381.1	+	1405738	1406100	363	NC_092131.1	+	1302722	1303089	368	80.8%
NC_088381.1	+	1405738	1406052	315	NC_092131.1	+	544329	544647	319	82.8%
NC_088381.1	+	1458590	1459348	759	NC_092131.1	+	971795	972557	763	85.1%
NC_088381.1	+	1458590	1459348	759	NC_092131.1	+	862766	863530	765	85.4%
NC_088381.1	+	1458590	1459348	759	NC_092131.1	+	792154	792919	766	84.4%
NC_088381.1	+	1458590	1459348	759	NC_092131.1	+	732956	733721	766	84.6%
NC_088381.1	+	1458590	1459348	759	NC_092131.1	+	665026	665791	766	85.0%
NC_088381.1	+	1494676	1494793	118	NC_092131.1	+	548915	549032	118	80.5%
NC_088381.1	+	1505444	1506371	928	NC_092131.1	+	1145835	1146444	610	79.4%
NC_088381.1	+	1542929	1543687	759	NC_092131.1	+	862766	863530	765	85.4%
NC_088381.1	+	1542929	1543687	759	NC_092131.1	+	665026	665791	766	85.0%
NC_088381.1	+	1542929	1543687	759	NC_092131.1	+	792154	792919	766	84.1%
NC_088381.1	+	1570498	1570615	118	NC_092131.1	+	548915	549032	118	81.4%
NC_088381.1	+	1574458	1574981	524	NC_092131.1	+	1302722	1303254	533	84.4%
NC_088381.1	+	1574458	1575674	1217	NC_092131.1	+	1145531	1146444	914	81.7%
NC_088381.1	+	1574458	1574971	514	NC_092131.1	+	544329	544844	516	83.7%
NC_088381.1	+	1649631	1650390	760	NC_092131.1	+	971795	972557	763	84.8%
NC_088381.1	+	1649631	1650390	760	NC_092131.1	+	792154	792919	766	83.8%
NC_088381.1	+	1649631	1650390	760	NC_092131.1	+	732956	733721	766	84.1%
NC_088381.1	+	1649631	1650390	760	NC_092131.1	+	862766	863530	765	85.1%
NC_088381.1	+	1649631	1650390	760	NC_092131.1	+	665026	665791	766	84.7%
NC_088381.1	+	1677249	1677366	118	NC_092131.1	+	548915	549032	118	81.4%
NC_088381.1	+	1719117	1719928	812	NC_092131.1	+	78255	79068	814	71.4%
NC_088381.1	+	1719164	1719939	776	NC_092131.1	+	732956	733721	766	85.4%
NC_088381.1	+	1719164	1719939	776	NC_092131.1	+	665026	665791	766	85.8%
NC_088381.1	+	1719164	1719939	776	NC_092131.1	+	862766	863530	765	86.2%
NC_088381.1	+	1719164	1719939	776	NC_092131.1	+	792154	792919	766	85.2%
NC_088381.1	+	1719164	1719939	776	NC_092131.1	+	971795	972557	763	85.9%
NC_088381.1	+	1719174	1719928	755	NC_092131.1	+	459262	460022	761	69.2%
NC_088381.1	+	1746787	1746878	92	NC_092131.1	+	548941	549032	92	88.0%
NC_088381.1	+	1750692	1751909	1218	NC_092131.1	+	1145531	1146444	914	80.7%
NC_088381.1	+	1841983	1842862	880	NC_092131.1	+	165164	166043	880	71.0%
NC_088381.1	+	1842043	1842151	109	NC_092131.1	+	962499	962604	106	75.5%
NC_088381.1	+	1842043	1842153	111	NC_092131.1	+	848844	848951	108	75.9%
NC_088381.1	+	1842043	1842153	111	NC_092131.1	+	718781	718888	108	75.9%
NC_088381.1	+	1842043	1842151	109	NC_092131.1	+	641006	641111	106	76.4%
NC_088381.1	+	1873689	1883810	10122	NC_092131.1	+	1423348	1433440	10093	94.4%
NC_088381.1	+	1901601	1902603	1003	NC_092131.1	+	99168	100170	1003	73.0%
NC_088381.1	+	66	37879	37814	NC_092131.1	-	1615750	1653434	37685	99.0%
NC_088381.1	+	4159	6822	2664	NC_092131.1	-	1646131	1649117	2987	78.0%
NC_088381.1	+	4159	7145	2987	NC_092131.1	-	1646236	1649222	2987	74.5%
NC_088381.1	+	4165	7051	2887	NC_092131.1	-	1646255	1649116	2862	74.6%
NC_088381.1	+	4165	7084	2920	NC_092131.1	-	1646232	1649131	2900	75.3%
NC_088381.1	+	4180	6362	2183	NC_092131.1	-	1647118	1649306	2189	71.7%
NC_088381.1	+	4180	7153	2974	NC_092131.1	-	1646163	1649176	3014	75.3%
NC_088381.1	+	4181	7240	3060	NC_092131.1	-	1646230	1649285	3056	78.5%
NC_088381.1	+	4182	7258	3077	NC_092131.1	-	1646157	1649219	3063	75.6%
NC_088381.1	+	4211	7260	3050	NC_092131.1	-	1646250	1649315	3066	78.9%
NC_088381.1	+	4227	5413	1187	NC_092131.1	-	1648157	1649314	1158	75.8%
NC_088381.1	+	4231	7139	2909	NC_092131.1	-	1646129	1649046	2918	73.0%
NC_088381.1	+	4248	7333	3086	NC_092131.1	-	1646232	1649313	3082	76.3%
NC_088381.1	+	4325	6891	2567	NC_092131.1	-	1646240	1648946	2707	77.2%
NC_088381.1	+	4353	7134	2782	NC_092131.1	-	1646078	1648923	2846	73.7%
NC_088381.1	+	4383	7237	2855	NC_092131.1	-	1646342	1649337	2996	77.5%
NC_088381.1	+	4427	7253	2827	NC_092131.1	-	1646391	1649313	2923	76.7%
NC_088381.1	+	4436	7250	2815	NC_092131.1	-	1646404	1649314	2911	73.3%
NC_088381.1	+	4446	7327	2882	NC_092131.1	-	1646337	1649314	2978	76.5%
NC_088381.1	+	4472	7254	2783	NC_092131.1	-	1646440	1649337	2898	74.2%
NC_088381.1	+	4478	6994	2517	NC_092131.1	-	1646232	1648787	2556	74.1%
NC_088381.1	+	4492	7254	2763	NC_092131.1	-	1646490	1649337	2848	75.6%
NC_088381.1	+	4510	7412	2903	NC_092131.1	-	1646356	1649314	2959	74.9%
NC_088381.1	+	4527	7258	2732	NC_092131.1	-	1646556	1649337	2782	74.5%
NC_088381.1	+	4583	7253	2671	NC_092131.1	-	1646737	1649331	2595	76.7%
NC_088381.1	+	5540	7258	1719	NC_092131.1	-	1647620	1649314	1695	77.5%
NC_088381.1	+	5898	7056	1159	NC_092131.1	-	1646240	1647397	1158	72.1%
NC_088381.1	+	6333	7258	926	NC_092131.1	-	1648304	1649314	1011	76.6%
NC_088381.1	+	10417	11286	870	NC_092131.1	-	1641490	1642288	799	63.9%
NC_088381.1	+	10467	11523	1057	NC_092131.1	-	1641633	1642661	1029	77.3%
NC_088381.1	+	10828	11492	665	NC_092131.1	-	1642396	1643023	628	86.9%
NC_088381.1	+	12378	12748	371	NC_092131.1	-	1642563	1642971	409	65.9%
NC_088381.1	+	12479	12593	115	NC_092131.1	-	1642346	1642462	117	73.2%
NC_088381.1	+	12479	12671	193	NC_092131.1	-	1641881	1642059	179	69.5%
NC_088381.1	+	14941	14992	52	NC_092131.1	-	1638443	1638494	52	88.5%
NC_088381.1	+	24455	25489	1035	NC_092131.1	-	1627997	1629015	1019	78.5%
NC_088381.1	+	24474	25493	1020	NC_092131.1	-	1628001	1629007	1007	80.1%
NC_088381.1	+	24513	25255	743	NC_092131.1	-	1628075	1628929	855	79.4%
NC_088381.1	+	24597	25288	692	NC_092131.1	-	1627947	1628633	687	75.6%
NC_088381.1	+	24836	25362	527	NC_092131.1	-	1628274	1628783	510	85.7%
NC_088381.1	+	24854	25525	672	NC_092131.1	-	1628218	1628803	586	78.1%
NC_088381.1	+	32725	34759	2035	NC_092131.1	-	1538924	1540773	1850	80.4%
NC_088381.1	+	32725	36529	3805	NC_092131.1	-	1577864	1581467	3604	84.0%
NC_088381.1	+	32725	37878	5154	NC_092131.1	-	1586787	1591742	4956	85.5%
NC_088381.1	+	32725	37829	5105	NC_092131.1	-	1546304	1551295	4992	86.7%
NC_088381.1	+	32725	37830	5106	NC_092131.1	-	1556414	1561386	4973	87.1%
NC_088381.1	+	32725	45853	13129	NC_092131.1	-	1598275	1610831	12557	84.6%
NC_088381.1	+	32725	45853	13129	NC_092131.1	-	1557745	1570958	13214	85.1%
NC_088381.1	+	33604	33680	77	NC_092131.1	-	1619642	1619724	83	84.4%
NC_088381.1	+	33604	33717	114	NC_092131.1	-	1619642	1619761	120	86.0%
NC_088381.1	+	33604	33754	151	NC_092131.1	-	1619642	1619798	157	88.1%
NC_088381.1	+	33604	33791	188	NC_092131.1	-	1619642	1619835	194	91.0%
NC_088381.1	+	33604	33828	225	NC_092131.1	-	1619642	1619872	231	91.6%
NC_088381.1	+	33604	33865	262	NC_092131.1	-	1619642	1619909	268	92.4%
NC_088381.1	+	33604	33902	299	NC_092131.1	-	1619642	1619946	305	93.0%
NC_088381.1	+	33604	33939	336	NC_092131.1	-	1619642	1619983	342	93.5%
NC_088381.1	+	33635	33976	342	NC_092131.1	-	1619864	1620199	336	93.2%
NC_088381.1	+	33635	33976	342	NC_092131.1	-	1619790	1620131	342	95.6%
NC_088381.1	+	33635	33976	342	NC_092131.1	-	1619679	1620020	342	95.6%
NC_088381.1	+	33635	33976	342	NC_092131.1	-	1619716	1620057	342	95.9%
NC_088381.1	+	33635	33976	342	NC_092131.1	-	1619753	1620094	342	96.5%
NC_088381.1	+	33635	33976	342	NC_092131.1	-	1619827	1620168	342	94.7%
NC_088381.1	+	33671	33976	306	NC_092131.1	-	1619901	1620200	300	93.7%
NC_088381.1	+	33676	33754	79	NC_092131.1	-	1560411	1560484	74	78.4%
NC_088381.1	+	33708	33976	269	NC_092131.1	-	1619938	1620200	263	93.9%
NC_088381.1	+	33724	33780	57	NC_092131.1	-	1569989	1570040	52	88.5%
NC_088381.1	+	33724	33791	68	NC_092131.1	-	1560411	1560473	63	82.5%
