#name1	strand1	start1	end1	length1	name2	strand2	start2+	end2+	length2	id%
NC_065584.1	+	51330	53736	2407	CM049493.1	+	478350	480733	2384	88.3%
NC_065584.1	+	117438	127598	10161	CM049493.1	+	208574	218666	10093	95.0%
NC_065584.1	+	158397	158507	111	CM049493.1	+	700036	700143	108	75.9%
NC_065584.1	+	158399	158507	109	CM049493.1	+	815683	815788	106	74.5%
NC_065584.1	+	242342	243557	1216	CM049493.1	+	432488	433400	913	81.9%
NC_065584.1	+	282830	283588	759	CM049493.1	+	685220	685984	765	85.4%
NC_065584.1	+	282830	283588	759	CM049493.1	+	615709	616474	766	85.1%
NC_065584.1	+	282830	283588	759	CM049493.1	+	806800	807564	765	85.8%
NC_065584.1	+	357290	358506	1217	CM049493.1	+	432488	433400	913	82.3%
NC_065584.1	+	357978	358506	529	CM049493.1	+	273105	273643	539	84.9%
NC_065584.1	+	394774	395011	238	CM049493.1	+	714676	714913	238	69.7%
NC_065584.1	+	524706	524805	100	CM049493.1	+	604014	604122	109	89.0%
NC_065584.1	+	524706	524805	100	CM049493.1	+	845256	845355	100	89.0%
NC_065584.1	+	524706	524805	100	CM049493.1	+	676635	676734	100	89.0%
NC_065584.1	+	685875	688975	3101	CM049493.1	+	745905	748995	3091	96.1%
NC_065584.1	+	685875	707642	21768	CM049493.1	+	641126	662495	21370	97.5%
NC_065584.1	+	686352	686473	122	CM049493.1	+	640107	640230	124	78.2%
NC_065584.1	+	686352	686474	123	CM049493.1	+	744867	744991	125	79.2%
NC_065584.1	+	686354	686491	138	CM049493.1	+	665513	665643	131	78.6%
NC_065584.1	+	686354	686473	120	CM049493.1	+	834275	834396	122	79.5%
NC_065584.1	+	686389	687100	712	CM049493.1	+	787263	788004	742	75.2%
NC_065584.1	+	686407	688944	2538	CM049493.1	+	770191	772762	2572	72.0%
NC_065584.1	+	686489	688972	2484	CM049493.1	+	577894	580381	2488	73.4%
NC_065584.1	+	686547	688945	2399	CM049493.1	+	590177	592732	2556	73.5%
NC_065584.1	+	688376	688974	599	CM049493.1	+	817985	818583	599	95.8%
NC_065584.1	+	695162	696597	1436	CM049493.1	+	818568	820306	1739	93.0%
NC_065584.1	+	695162	720955	25794	CM049493.1	+	748979	774701	25723	94.5%
NC_065584.1	+	695242	695651	410	CM049493.1	+	818646	819051	406	66.8%
NC_065584.1	+	695396	697818	2423	CM049493.1	+	593279	595406	2128	77.9%
NC_065584.1	+	695774	697306	1533	CM049493.1	+	704608	706043	1436	76.6%
NC_065584.1	+	695776	698892	3117	CM049493.1	+	708726	711745	3020	77.2%
NC_065584.1	+	695805	697714	1910	CM049493.1	+	796437	798370	1934	74.5%
NC_065584.1	+	696065	696418	354	CM049493.1	+	808653	809003	351	64.5%
NC_065584.1	+	696065	696418	354	CM049493.1	+	686916	687266	351	65.1%
NC_065584.1	+	696084	696420	337	CM049493.1	+	509412	509745	334	68.2%
NC_065584.1	+	696084	696405	322	CM049493.1	+	349081	349403	323	67.8%
NC_065584.1	+	696084	696405	322	CM049493.1	+	421543	421865	323	64.3%
NC_065584.1	+	696594	698840	2247	CM049493.1	+	820678	822924	2247	96.0%
NC_065584.1	+	697451	699067	1617	CM049493.1	+	605423	607086	1664	64.9%
NC_065584.1	+	697677	699067	1391	CM049493.1	+	847551	848990	1440	65.1%
NC_065584.1	+	698640	710700	12061	CM049493.1	+	595403	607554	12152	93.4%
NC_065584.1	+	698716	703839	5124	CM049493.1	+	668606	673721	5116	93.6%
NC_065584.1	+	698756	703839	5084	CM049493.1	+	837457	842544	5088	93.9%
NC_065584.1	+	699169	703839	4671	CM049493.1	+	628872	633544	4673	94.2%
NC_065584.1	+	699572	707642	8071	CM049493.1	+	822876	830975	8100	94.0%
NC_065584.1	+	700456	701416	961	CM049493.1	+	791542	792528	987	80.5%
NC_065584.1	+	701519	703839	2321	CM049493.1	+	735867	738182	2316	93.9%
NC_065584.1	+	702421	702931	511	CM049493.1	+	560725	561222	498	83.6%
NC_065584.1	+	702923	703822	900	CM049493.1	+	561628	562588	961	85.4%
NC_065584.1	+	703818	704891	1074	CM049493.1	+	437457	438541	1085	70.1%
NC_065584.1	+	703854	704949	1096	CM049493.1	+	340538	341881	1344	64.9%
NC_065584.1	+	704144	704475	332	CM049493.1	+	659034	659358	325	90.8%
NC_065584.1	+	704144	707642	3499	CM049493.1	+	738157	741630	3474	94.1%
NC_065584.1	+	704144	707642	3499	CM049493.1	+	633519	636986	3468	94.4%
NC_065584.1	+	704144	708626	4483	CM049493.1	+	673696	678103	4408	94.0%
NC_065584.1	+	704144	710700	6557	CM049493.1	+	842519	849458	6940	94.3%
NC_065584.1	+	704151	706794	2644	CM049493.1	+	562583	565202	2620	88.6%
NC_065584.1	+	704291	704891	601	CM049493.1	+	686732	687293	562	69.1%
NC_065584.1	+	704356	704891	536	CM049493.1	+	484102	484579	478	72.6%
NC_065584.1	+	704366	704852	487	CM049493.1	+	574156	574617	462	70.5%
NC_065584.1	+	704378	704891	514	CM049493.1	+	237089	237568	480	72.0%
NC_065584.1	+	704378	704891	514	CM049493.1	+	808549	809030	482	70.4%
NC_065584.1	+	704384	704891	508	CM049493.1	+	379951	380421	471	70.9%
NC_065584.1	+	704387	704891	505	CM049493.1	+	617090	617583	494	70.5%
NC_065584.1	+	704460	704863	404	CM049493.1	+	773593	773999	407	66.1%
NC_065584.1	+	706793	707191	399	CM049493.1	+	565641	566039	399	84.4%
NC_065584.1	+	707684	708560	877	CM049493.1	+	749833	750730	898	69.4%
NC_065584.1	+	707684	708566	883	CM049493.1	+	708949	709834	886	70.7%
NC_065584.1	+	707684	708262	579	CM049493.1	+	819729	820306	578	71.4%
NC_065584.1	+	707684	708559	876	CM049493.1	+	796645	797533	889	72.2%
NC_065584.1	+	707686	708514	829	CM049493.1	+	773596	774425	830	73.9%
NC_065584.1	+	707689	708560	872	CM049493.1	+	704852	705729	878	73.5%
NC_065584.1	+	707694	708560	867	CM049493.1	+	651265	652151	887	69.1%
NC_065584.1	+	707750	708076	327	CM049493.1	+	562946	563272	327	59.3%
NC_065584.1	+	707750	708076	327	CM049493.1	+	738526	738855	330	55.9%
NC_065584.1	+	707750	708177	428	CM049493.1	+	601408	601836	429	59.3%
NC_065584.1	+	707750	708177	428	CM049493.1	+	842888	843314	427	58.4%
NC_065584.1	+	707750	708067	318	CM049493.1	+	484212	484536	325	63.9%
NC_065584.1	+	707750	708054	305	CM049493.1	+	310328	310638	311	66.3%
NC_065584.1	+	707908	708560	653	CM049493.1	+	593811	594474	664	72.6%
NC_065584.1	+	708640	713209	4570	CM049493.1	+	710451	714865	4415	72.4%
NC_065584.1	+	714190	716409	2220	CM049493.1	+	698911	701078	2168	74.2%
NC_065584.1	+	714191	717214	3024	CM049493.1	+	784770	788011	3242	84.2%
NC_065584.1	+	714207	716417	2211	CM049493.1	+	527951	530024	2074	76.3%
NC_065584.1	+	714348	717244	2897	CM049493.1	+	326437	329146	2710	74.9%
NC_065584.1	+	716102	716544	443	CM049493.1	+	639716	640225	510	79.2%
NC_065584.1	+	716236	716546	311	CM049493.1	+	556450	556693	244	73.1%
NC_065584.1	+	716409	717047	639	CM049493.1	+	617144	617837	694	66.3%
NC_065584.1	+	716409	717047	639	CM049493.1	+	686854	687549	696	65.3%
NC_065584.1	+	716409	717047	639	CM049493.1	+	808591	809284	694	65.3%
NC_065584.1	+	716466	719050	2585	CM049493.1	+	641640	644195	2556	71.8%
NC_065584.1	+	716466	720953	4488	CM049493.1	+	746418	750904	4487	74.2%
NC_065584.1	+	716547	719310	2764	CM049493.1	+	577875	580614	2740	71.5%
NC_065584.1	+	716614	720955	4342	CM049493.1	+	590173	594651	4479	85.0%
NC_065584.1	+	717255	717599	345	CM049493.1	+	190478	190818	341	63.8%
NC_065584.1	+	717270	717497	228	CM049493.1	+	642546	642774	229	71.9%
NC_065584.1	+	717270	717497	228	CM049493.1	+	747314	747542	229	72.3%
NC_065584.1	+	717271	717423	153	CM049493.1	+	642582	642735	154	62.1%
NC_065584.1	+	717271	717423	153	CM049493.1	+	747350	747503	154	63.4%
