#name1	strand1	start1	end1	length1	name2	strand2	start2+	end2+	length2	id%
NC_088381.1	+	36824	36862	39	CM091517.1	+	1780909	1780947	39	92.3%
NC_088381.1	+	75513	75551	39	CM091517.1	+	1760304	1760342	39	92.3%
NC_088381.1	+	75513	75551	39	CM091517.1	+	1800162	1800200	39	97.4%
NC_088381.1	+	75513	75551	39	CM091517.1	+	1750215	1750253	39	97.4%
NC_088381.1	+	119256	119761	506	CM091517.1	+	1714241	1714758	518	89.1%
NC_088381.1	+	131320	131837	518	CM091517.1	+	1726318	1726823	506	89.5%
NC_088381.1	+	175947	182060	6114	CM091517.1	+	1624680	1630997	6318	94.1%
NC_088381.1	+	182053	191285	9233	CM091517.1	+	1633100	1642547	9448	94.3%
NC_088381.1	+	196382	205800	9419	CM091517.1	+	1654552	1663791	9240	94.7%
NC_088381.1	+	202803	214198	11396	CM091517.1	+	123946	135030	11085	93.7%
NC_088381.1	+	207913	214201	6289	CM091517.1	+	1663784	1670156	6373	94.2%
NC_088381.1	+	264208	264928	721	CM091517.1	+	737933	738673	741	71.2%
NC_088381.1	+	272381	272578	198	CM091517.1	+	1578272	1578510	239	82.1%
NC_088381.1	+	277437	277689	253	CM091517.1	+	100229	100481	253	87.6%
NC_088381.1	+	316410	318865	2456	CM091517.1	+	394263	396709	2447	84.2%
NC_088381.1	+	316410	318865	2456	CM091517.1	+	232122	234540	2419	84.1%
NC_088381.1	+	325904	329784	3881	CM091517.1	+	479572	483452	3881	60.3%
NC_088381.1	+	338740	340526	1787	CM091517.1	+	234011	235835	1825	86.0%
NC_088381.1	+	338740	340526	1787	CM091517.1	+	396196	398006	1811	86.5%
NC_088381.1	+	426038	426342	305	CM091517.1	+	278427	278731	305	62.3%
NC_088381.1	+	475219	479888	4670	CM091517.1	+	231535	235835	4301	83.3%
NC_088381.1	+	476023	479888	3866	CM091517.1	+	394194	398006	3813	85.4%
NC_088381.1	+	478675	479587	913	CM091517.1	+	298861	300075	1215	81.1%
NC_088381.1	+	502146	506231	4086	CM091517.1	+	394194	398006	3813	85.0%
NC_088381.1	+	502146	506231	4086	CM091517.1	+	232056	235835	3780	85.0%
NC_088381.1	+	507904	508069	166	CM091517.1	+	1512615	1512771	157	74.3%
NC_088381.1	+	589728	590032	305	CM091517.1	+	278427	278731	305	69.0%
NC_088381.1	+	637756	638015	260	CM091517.1	+	278588	278843	256	82.0%
NC_088381.1	+	647976	648185	210	CM091517.1	+	544621	544831	211	85.2%
NC_088381.1	+	668974	669073	100	CM091517.1	+	770410	770509	100	87.0%
NC_088381.1	+	683716	684258	543	CM091517.1	+	278331	278859	529	68.9%
NC_088381.1	+	705451	709860	4410	CM091517.1	+	845656	850200	4545	82.3%
NC_088381.1	+	721467	721583	117	CM091517.1	+	770392	770509	118	81.2%
NC_088381.1	+	722027	722513	487	CM091517.1	+	278361	278843	483	84.3%
NC_088381.1	+	734167	734682	516	CM091517.1	+	278332	278843	512	72.7%
NC_088381.1	+	762694	763225	532	CM091517.1	+	278318	278843	526	72.1%
NC_088381.1	+	788228	788993	766	CM091517.1	+	502423	503198	776	85.4%
NC_088381.1	+	788228	788993	766	CM091517.1	+	330869	331627	759	85.1%
NC_088381.1	+	826758	826875	118	CM091517.1	+	770410	770509	100	88.0%
NC_088381.1	+	860856	860974	119	CM091517.1	+	770392	770509	118	83.9%
NC_088381.1	+	861426	861898	473	CM091517.1	+	278361	278843	483	84.6%
NC_088381.1	+	868818	869027	210	CM091517.1	+	544621	544831	211	84.3%
NC_088381.1	+	906249	906348	100	CM091517.1	+	770410	770509	100	90.0%
NC_088381.1	+	906798	907284	487	CM091517.1	+	278361	278843	483	84.3%
NC_088381.1	+	918611	919376	766	CM091517.1	+	502423	503198	776	85.3%
NC_088381.1	+	918611	919376	766	CM091517.1	+	330869	331627	759	85.0%
NC_088381.1	+	932351	932468	118	CM091517.1	+	165801	165926	126	76.3%
NC_088381.1	+	940433	940819	387	CM091517.1	+	278462	278842	381	68.9%
NC_088381.1	+	951645	952131	487	CM091517.1	+	278361	278843	483	84.3%
NC_088381.1	+	971045	973722	2678	CM091517.1	+	1121134	1123555	2422	66.5%
NC_088381.1	+	974013	978568	4556	CM091517.1	+	1123531	1128261	4731	81.9%
NC_088381.1	+	984329	984428	100	CM091517.1	+	770410	770509	100	87.0%
NC_088381.1	+	984871	985356	486	CM091517.1	+	278361	278843	483	85.1%
NC_088381.1	+	1052247	1052347	101	CM091517.1	+	770410	770510	101	90.1%
NC_088381.1	+	1052794	1053279	486	CM091517.1	+	278361	278843	483	83.4%
NC_088381.1	+	1056588	1056697	110	CM091517.1	+	774741	774850	110	85.5%
NC_088381.1	+	1056589	1056688	100	CM091517.1	+	1183758	1183865	108	88.0%
NC_088381.1	+	1056589	1056706	118	CM091517.1	+	584071	584215	145	80.5%
NC_088381.1	+	1056589	1056706	118	CM091517.1	+	467774	467909	136	82.2%
NC_088381.1	+	1056589	1056688	100	CM091517.1	+	1139070	1139187	118	88.0%
NC_088381.1	+	1056589	1056706	118	CM091517.1	+	875285	875403	119	81.4%
NC_088381.1	+	1056589	1056688	100	CM091517.1	+	839799	839898	100	86.0%
NC_088381.1	+	1056589	1056706	118	CM091517.1	+	623099	623216	118	79.7%
NC_088381.1	+	1056589	1056688	100	CM091517.1	+	944954	945053	100	87.0%
NC_088381.1	+	1056589	1056688	100	CM091517.1	+	1033526	1033625	100	86.0%
NC_088381.1	+	1056589	1056706	118	CM091517.1	+	303918	304035	118	82.2%
NC_088381.1	+	1056589	1056688	100	CM091517.1	+	998382	998481	100	88.0%
NC_088381.1	+	1056589	1056688	100	CM091517.1	+	1111840	1111939	100	88.0%
NC_088381.1	+	1056615	1056688	74	CM091517.1	+	1017840	1017913	74	86.5%
NC_088381.1	+	1056619	1056706	88	CM091517.1	+	1222214	1222301	88	79.5%
NC_088381.1	+	1060775	1061290	516	CM091517.1	+	463417	463930	514	82.9%
NC_088381.1	+	1060775	1061290	516	CM091517.1	+	299562	300075	514	83.3%
NC_088381.1	+	1088468	1089189	722	CM091517.1	+	828262	828968	707	66.0%
NC_088381.1	+	1096173	1096716	544	CM091517.1	+	278330	278868	539	69.9%
NC_088381.1	+	1100199	1100711	513	CM091517.1	+	544854	545379	526	90.2%
NC_088381.1	+	1102365	1103228	864	CM091517.1	+	277981	278843	863	86.2%
NC_088381.1	+	1152385	1152890	506	CM091517.1	+	278332	278841	510	73.0%
NC_088381.1	+	1162985	1164073	1089	CM091517.1	+	580364	581454	1091	64.9%
NC_088381.1	+	1183971	1184464	494	CM091517.1	+	278354	278843	490	73.0%
NC_088381.1	+	1194401	1194518	118	CM091517.1	+	770392	770509	118	80.5%
NC_088381.1	+	1194967	1195451	485	CM091517.1	+	278361	278843	483	85.2%
NC_088381.1	+	1197316	1198403	1088	CM091517.1	+	580362	581449	1088	63.0%
NC_088381.1	+	1207433	1207675	243	CM091517.1	+	1028472	1028721	250	65.0%
NC_088381.1	+	1207433	1207675	243	CM091517.1	+	1106758	1107007	250	69.0%
NC_088381.1	+	1207436	1207675	240	CM091517.1	+	653930	654169	240	67.9%
NC_088381.1	+	1207438	1207675	238	CM091517.1	+	23866	24101	236	68.6%
NC_088381.1	+	1207438	1207675	238	CM091517.1	+	939908	940145	238	68.9%
NC_088381.1	+	1211801	1211849	49	CM091517.1	+	1604108	1604156	49	87.8%
NC_088381.1	+	1225301	1225838	538	CM091517.1	+	655008	655559	552	70.9%
NC_088381.1	+	1225302	1225827	526	CM091517.1	+	726403	726915	513	89.8%
NC_088381.1	+	1225850	1226060	211	CM091517.1	+	1062283	1062492	210	83.8%
NC_088381.1	+	1225850	1226060	211	CM091517.1	+	1172311	1172520	210	85.2%
NC_088381.1	+	1229821	1230582	762	CM091517.1	+	502423	503198	776	86.2%
NC_088381.1	+	1229821	1230582	762	CM091517.1	+	330869	331627	759	86.0%
NC_088381.1	+	1255742	1256268	527	CM091517.1	+	278320	278843	524	74.5%
NC_088381.1	+	1267614	1268408	795	CM091517.1	+	78567	79380	814	70.5%
NC_088381.1	+	1267661	1268419	759	CM091517.1	+	989154	989919	766	84.2%
NC_088381.1	+	1267661	1268419	759	CM091517.1	+	1169286	1170048	763	85.1%
NC_088381.1	+	1267661	1268419	759	CM091517.1	+	612192	612958	767	85.0%
NC_088381.1	+	1267661	1268419	759	CM091517.1	+	539676	540437	762	86.5%
NC_088381.1	+	1267671	1268408	738	CM091517.1	+	679425	680185	761	70.4%
NC_088381.1	+	1295268	1295385	118	CM091517.1	+	770392	770509	118	83.1%
NC_088381.1	+	1295833	1297936	2104	CM091517.1	+	278361	280476	2116	69.4%
NC_088381.1	+	1362209	1362700	492	CM091517.1	+	278357	278843	487	72.6%
NC_088381.1	+	1374338	1374511	174	CM091517.1	+	1052460	1052632	173	82.1%
NC_088381.1	+	1374338	1375096	759	CM091517.1	+	1169286	1170048	763	84.6%
NC_088381.1	+	1374338	1375096	759	CM091517.1	+	612192	612958	767	84.6%
NC_088381.1	+	1374338	1375096	759	CM091517.1	+	989154	989919	766	83.8%
NC_088381.1	+	1374338	1375096	759	CM091517.1	+	539676	540437	762	85.9%
NC_088381.1	+	1391537	1391799	263	CM091517.1	+	278585	278843	259	78.3%
NC_088381.1	+	1401811	1401928	118	CM091517.1	+	770392	770509	118	82.2%
NC_088381.1	+	1402372	1404444	2073	CM091517.1	+	278361	280476	2116	68.2%
NC_088381.1	+	1404326	1405736	1411	CM091517.1	+	394194	395605	1412	78.4%
NC_088381.1	+	1404326	1405736	1411	CM091517.1	+	232056	233421	1366	78.7%
NC_088381.1	+	1405738	1406100	363	CM091517.1	+	1533150	1533517	368	80.8%
NC_088381.1	+	1405738	1406052	315	CM091517.1	+	765812	766130	319	82.5%
NC_088381.1	+	1446421	1446913	493	CM091517.1	+	278356	278843	488	76.4%
NC_088381.1	+	1458590	1459348	759	CM091517.1	+	989154	989919	766	84.6%
NC_088381.1	+	1458590	1459348	759	CM091517.1	+	1169286	1170048	763	85.1%
NC_088381.1	+	1458590	1459348	759	CM091517.1	+	612192	612958	767	85.4%
NC_088381.1	+	1458590	1459348	759	CM091517.1	+	539676	540437	762	86.4%
NC_088381.1	+	1494676	1494793	118	CM091517.1	+	770392	770509	118	82.2%
NC_088381.1	+	1495238	1497317	2080	CM091517.1	+	278358	280476	2119	69.1%
NC_088381.1	+	1505444	1506371	928	CM091517.1	+	1376536	1377145	610	79.4%
NC_088381.1	+	1530726	1531253	528	CM091517.1	+	278320	278843	524	74.7%
NC_088381.1	+	1542929	1543687	759	CM091517.1	+	989154	989919	766	84.4%
NC_088381.1	+	1542929	1543687	759	CM091517.1	+	612192	612958	767	85.1%
NC_088381.1	+	1542929	1543687	759	CM091517.1	+	539676	540437	762	86.4%
NC_088381.1	+	1560197	1560445	249	CM091517.1	+	278585	278843	259	78.8%
NC_088381.1	+	1570498	1570615	118	CM091517.1	+	770392	770509	118	83.1%
NC_088381.1	+	1571063	1573166	2104	CM091517.1	+	278361	280476	2116	69.0%
NC_088381.1	+	1574458	1574981	524	CM091517.1	+	1533150	1533682	533	84.4%
NC_088381.1	+	1574458	1575674	1217	CM091517.1	+	1376232	1377145	914	81.7%
NC_088381.1	+	1574458	1574971	514	CM091517.1	+	765812	766327	516	83.5%
NC_088381.1	+	1599757	1600019	263	CM091517.1	+	278585	278843	259	79.5%
NC_088381.1	+	1637380	1637871	492	CM091517.1	+	278357	278843	487	72.6%
NC_088381.1	+	1649631	1650390	760	CM091517.1	+	1169286	1170048	763	84.8%
NC_088381.1	+	1649631	1650390	760	CM091517.1	+	612192	612958	767	84.9%
NC_088381.1	+	1649631	1650390	760	CM091517.1	+	989154	989919	766	84.1%
NC_088381.1	+	1649631	1650390	760	CM091517.1	+	539676	540437	762	86.1%
NC_088381.1	+	1650106	1650388	283	CM091517.1	+	38411	38698	288	63.8%
NC_088381.1	+	1666917	1667180	264	CM091517.1	+	278585	278843	259	79.2%
NC_088381.1	+	1677249	1677366	118	CM091517.1	+	770392	770509	118	83.1%
NC_088381.1	+	1677815	1679917	2103	CM091517.1	+	278361	280476	2116	68.9%
NC_088381.1	+	1707010	1707502	493	CM091517.1	+	278356	278843	488	77.0%
NC_088381.1	+	1719117	1719928	812	CM091517.1	+	78567	79380	814	71.3%
NC_088381.1	+	1719164	1719353	190	CM091517.1	+	1052460	1052632	173	84.4%
NC_088381.1	+	1719164	1719939	776	CM091517.1	+	989154	989919	766	85.4%
NC_088381.1	+	1719164	1719939	776	CM091517.1	+	1169286	1170048	763	85.9%
NC_088381.1	+	1719164	1719939	776	CM091517.1	+	612192	612958	767	86.0%
NC_088381.1	+	1719164	1719939	776	CM091517.1	+	539676	540437	762	87.0%
NC_088381.1	+	1719174	1719928	755	CM091517.1	+	679425	680185	761	70.1%
NC_088381.1	+	1736410	1736672	263	CM091517.1	+	278585	278843	259	76.4%
NC_088381.1	+	1746787	1746878	92	CM091517.1	+	770418	770509	92	90.2%
NC_088381.1	+	1747326	1749398	2073	CM091517.1	+	278361	280476	2116	69.0%
NC_088381.1	+	1750692	1751909	1218	CM091517.1	+	1376232	1377145	914	80.7%
NC_088381.1	+	1839726	1840241	516	CM091517.1	+	278332	278843	512	73.1%
NC_088381.1	+	1841983	1842862	880	CM091517.1	+	165091	165969	879	70.3%
NC_088381.1	+	1842043	1842151	109	CM091517.1	+	1159971	1160076	106	75.5%
NC_088381.1	+	1842043	1842153	111	CM091517.1	+	975183	975290	108	75.9%
NC_088381.1	+	1873689	1883810	10122	CM091517.1	+	1626032	1636132	10101	94.4%
NC_088381.1	+	1901601	1902603	1003	CM091517.1	+	99479	100481	1003	72.9%
NC_088381.1	+	1972803	1973289	487	CM091517.1	+	278361	278843	483	87.2%
NC_088381.1	+	1975970	1976482	513	CM091517.1	+	544855	545367	513	73.9%
NC_088381.1	+	1	37830	37830	CM091517.1	-	1799194	1837077	37884	99.0%
NC_088381.1	+	4119	7258	3140	CM091517.1	-	1829817	1832879	3063	76.4%
NC_088381.1	+	4121	7084	2964	CM091517.1	-	1829892	1832762	2871	74.5%
NC_088381.1	+	4159	7145	2987	CM091517.1	-	1829896	1832796	2901	75.1%
NC_088381.1	+	4165	6801	2637	CM091517.1	-	1830179	1832730	2552	72.0%
NC_088381.1	+	4180	7153	2974	CM091517.1	-	1829823	1832750	2928	75.6%
NC_088381.1	+	4181	7240	3060	CM091517.1	-	1829890	1832859	2970	79.5%
NC_088381.1	+	4182	6362	2181	CM091517.1	-	1830798	1832873	2076	68.9%
NC_088381.1	+	4182	7188	3007	CM091517.1	-	1829892	1832793	2902	76.1%
NC_088381.1	+	4183	6825	2643	CM091517.1	-	1829896	1832647	2752	78.0%
NC_088381.1	+	4211	7260	3050	CM091517.1	-	1829910	1832889	2980	78.0%
NC_088381.1	+	4230	7242	3013	CM091517.1	-	1829943	1832890	2948	74.1%
NC_088381.1	+	4369	7333	2965	CM091517.1	-	1829892	1832905	3014	76.8%
NC_088381.1	+	4383	7254	2872	CM091517.1	-	1830005	1832911	2907	76.1%
NC_088381.1	+	4427	7250	2824	CM091517.1	-	1830064	1832887	2824	76.0%
NC_088381.1	+	4472	7327	2856	CM091517.1	-	1829997	1832911	2915	75.4%
NC_088381.1	+	4527	7235	2709	CM091517.1	-	1830099	1832911	2813	75.8%
