#name1	strand1	start1	end1	length1	name2	strand2	start2+	end2+	length2	id%
NC_092131.1	+	1	1086	1086	NC_092131.1	+	55768	56826	1059	84.5%
NC_092131.1	+	1	1653434	1653434	NC_092131.1	+	1	1653434	1653434	100.0%
NC_092131.1	+	5	8032	8028	NC_092131.1	+	1243057	1251337	8281	82.5%
NC_092131.1	+	306	8161	7856	NC_092131.1	+	1049720	1057066	7347	82.6%
NC_092131.1	+	319	8177	7859	NC_092131.1	+	1213248	1220161	6914	82.8%
NC_092131.1	+	1010	2915	1906	NC_092131.1	+	66467	68363	1897	87.2%
NC_092131.1	+	5624	8192	2569	NC_092131.1	+	68675	71335	2661	77.1%
NC_092131.1	+	6606	8161	1556	NC_092131.1	+	447843	449252	1410	74.8%
NC_092131.1	+	6628	8161	1534	NC_092131.1	+	159684	160744	1061	73.2%
NC_092131.1	+	6647	8032	1386	NC_092131.1	+	882711	883948	1238	64.7%
NC_092131.1	+	7282	7698	417	NC_092131.1	+	702725	703122	398	71.9%
NC_092131.1	+	7282	8161	880	NC_092131.1	+	19703	20683	981	74.3%
NC_092131.1	+	7282	8107	826	NC_092131.1	+	904675	905444	770	76.3%
NC_092131.1	+	7282	7985	704	NC_092131.1	+	678944	679659	716	72.7%
NC_092131.1	+	7282	8170	889	NC_092131.1	+	1219220	1220133	914	83.1%
NC_092131.1	+	7282	8161	880	NC_092131.1	+	1055778	1056698	921	83.4%
NC_092131.1	+	7285	7698	414	NC_092131.1	+	772458	772852	395	71.7%
NC_092131.1	+	7285	8161	877	NC_092131.1	+	1088345	1089212	868	82.3%
NC_092131.1	+	7285	8161	877	NC_092131.1	+	1250463	1251307	845	83.2%
NC_092131.1	+	7286	8086	801	NC_092131.1	+	883013	883960	948	75.1%
NC_092131.1	+	7286	8192	907	NC_092131.1	+	69979	71022	1044	83.5%
NC_092131.1	+	7725	8166	442	NC_092131.1	+	380251	380759	509	76.5%
NC_092131.1	+	7730	8161	432	NC_092131.1	+	380466	380949	484	76.8%
NC_092131.1	+	7760	8161	402	NC_092131.1	+	1391150	1391647	498	79.7%
NC_092131.1	+	7761	8161	401	NC_092131.1	+	70927	71421	495	79.7%
NC_092131.1	+	7835	8161	327	NC_092131.1	+	20215	20567	353	79.4%
NC_092131.1	+	8170	9188	1019	NC_092131.1	+	1252034	1252938	905	76.3%
NC_092131.1	+	8170	9554	1385	NC_092131.1	+	962612	964594	1983	83.5%
NC_092131.1	+	8170	9554	1385	NC_092131.1	+	848956	850652	1697	83.6%
NC_092131.1	+	8170	9554	1385	NC_092131.1	+	641119	642807	1689	83.6%
NC_092131.1	+	8170	9554	1385	NC_092131.1	+	1058379	1060063	1685	85.0%
NC_092131.1	+	8170	9051	882	NC_092131.1	+	680698	681447	750	73.7%
NC_092131.1	+	8170	9051	882	NC_092131.1	+	397138	397895	758	74.4%
NC_092131.1	+	8170	12381	4212	NC_092131.1	+	73389	77656	4268	85.4%
NC_092131.1	+	8170	9051	882	NC_092131.1	+	430979	431737	759	75.0%
NC_092131.1	+	8170	12646	4477	NC_092131.1	+	1090057	1094454	4398	85.7%
NC_092131.1	+	8171	9166	996	NC_092131.1	+	1318915	1320338	1424	72.7%
NC_092131.1	+	9486	10518	1033	NC_092131.1	+	294877	295914	1038	67.6%
NC_092131.1	+	9527	10426	900	NC_092131.1	+	475841	476807	967	74.5%
NC_092131.1	+	9530	11974	2445	NC_092131.1	+	1404221	1406608	2388	77.7%
NC_092131.1	+	9530	10750	1221	NC_092131.1	+	1198339	1199516	1178	78.5%
NC_092131.1	+	9530	11594	2065	NC_092131.1	+	387635	389621	1987	76.6%
NC_092131.1	+	9533	12647	3115	NC_092131.1	+	1064143	1066892	2750	85.1%
NC_092131.1	+	9536	11975	2440	NC_092131.1	+	1337270	1339630	2361	77.2%
NC_092131.1	+	9549	10392	844	NC_092131.1	+	1228922	1229758	837	83.5%
NC_092131.1	+	9554	11962	2409	NC_092131.1	+	1035430	1037709	2280	76.8%
NC_092131.1	+	9554	11962	2409	NC_092131.1	+	568681	571027	2347	77.1%
NC_092131.1	+	9563	11908	2346	NC_092131.1	+	1156643	1158896	2254	75.8%
NC_092131.1	+	9566	10454	889	NC_092131.1	+	1114235	1115107	873	76.6%
NC_092131.1	+	9566	11584	2019	NC_092131.1	+	174141	176079	1939	76.9%
NC_092131.1	+	9566	11970	2405	NC_092131.1	+	1015744	1018123	2380	76.4%
NC_092131.1	+	9566	10750	1185	NC_092131.1	+	419776	420907	1132	77.5%
NC_092131.1	+	9582	10387	806	NC_092131.1	+	1299929	1300722	794	75.9%
NC_092131.1	+	9584	11958	2375	NC_092131.1	+	1257146	1259438	2293	74.8%
NC_092131.1	+	9592	11265	1674	NC_092131.1	+	1417089	1418734	1646	71.0%
NC_092131.1	+	9602	10426	825	NC_092131.1	+	1178369	1179184	816	76.4%
NC_092131.1	+	9604	10353	750	NC_092131.1	+	320771	321513	743	77.1%
NC_092131.1	+	9605	10572	968	NC_092131.1	+	1350857	1351829	973	72.9%
NC_092131.1	+	9605	11054	1450	NC_092131.1	+	114137	115564	1428	70.7%
NC_092131.1	+	9605	11054	1450	NC_092131.1	+	1308916	1310288	1373	71.6%
NC_092131.1	+	9607	11962	2356	NC_092131.1	+	1130703	1132979	2277	76.1%
NC_092131.1	+	9608	10374	767	NC_092131.1	+	1003494	1004262	769	76.8%
NC_092131.1	+	9608	10369	762	NC_092131.1	+	226214	226969	756	76.6%
NC_092131.1	+	9608	10354	747	NC_092131.1	+	283755	284487	733	77.0%
NC_092131.1	+	9615	10585	971	NC_092131.1	+	464877	465835	959	73.4%
NC_092131.1	+	9615	10598	984	NC_092131.1	+	83915	84858	944	74.2%
NC_092131.1	+	9620	11958	2339	NC_092131.1	+	1168798	1171065	2268	76.9%
NC_092131.1	+	9621	11594	1974	NC_092131.1	+	832117	834035	1919	76.5%
NC_092131.1	+	9622	10387	766	NC_092131.1	+	538841	539604	764	76.6%
NC_092131.1	+	9622	10426	805	NC_092131.1	+	1268263	1269070	808	77.6%
NC_092131.1	+	9622	11975	2354	NC_092131.1	+	527174	529464	2291	76.4%
NC_092131.1	+	9624	10533	910	NC_092131.1	+	36689	37590	902	71.1%
NC_092131.1	+	9624	10585	962	NC_092131.1	+	1102446	1103396	951	73.6%
NC_092131.1	+	9624	11281	1658	NC_092131.1	+	457129	458728	1600	71.0%
NC_092131.1	+	9624	10426	803	NC_092131.1	+	93696	94501	806	75.7%
NC_092131.1	+	9624	11417	1794	NC_092131.1	+	119204	120941	1738	77.7%
NC_092131.1	+	9624	10533	910	NC_092131.1	+	1028876	1029766	891	73.5%
NC_092131.1	+	9626	10478	853	NC_092131.1	+	1203586	1204438	853	71.7%
NC_092131.1	+	9626	11586	1961	NC_092131.1	+	1095326	1097213	1888	73.2%
NC_092131.1	+	9628	10529	902	NC_092131.1	+	1077367	1078303	937	77.4%
