#name1	strand1	start1	end1	length1	name2	strand2	start2+	end2+	length2	id%
NC_088381.1	+	75513	75551	39	NC_065584.1	+	1490837	1490875	39	92.3%
NC_088381.1	+	75513	75551	39	NC_065584.1	+	1550193	1550231	39	97.4%
NC_088381.1	+	75513	75551	39	NC_065584.1	+	1531382	1531420	39	97.4%
NC_088381.1	+	96054	96092	39	NC_065584.1	+	1511303	1511341	39	92.3%
NC_088381.1	+	119256	119761	506	NC_065584.1	+	1455232	1455749	518	89.1%
NC_088381.1	+	131320	131837	518	NC_065584.1	+	1467248	1467753	506	89.3%
NC_088381.1	+	150308	151430	1123	NC_065584.1	+	703818	704966	1149	73.1%
NC_088381.1	+	150768	151430	663	NC_065584.1	+	812433	813131	699	70.4%
NC_088381.1	+	150768	151430	663	NC_065584.1	+	782738	783434	697	71.1%
NC_088381.1	+	150768	151551	784	NC_065584.1	+	856214	857066	853	69.3%
NC_088381.1	+	150976	151410	435	NC_065584.1	+	719952	720384	433	64.4%
NC_088381.1	+	177336	182060	4725	NC_065584.1	+	1366316	1371082	4767	95.5%
NC_088381.1	+	182053	191285	9233	NC_065584.1	+	1373196	1382654	9459	94.5%
NC_088381.1	+	191458	191603	146	NC_065584.1	+	687372	687522	151	73.3%
NC_088381.1	+	191811	192112	302	NC_065584.1	+	717294	717599	306	66.4%
NC_088381.1	+	191922	192228	307	NC_065584.1	+	717294	717599	306	68.1%
NC_088381.1	+	192108	192642	535	NC_065584.1	+	687320	687692	373	71.0%
NC_088381.1	+	196382	205800	9419	NC_065584.1	+	1394656	1403890	9235	94.8%
NC_088381.1	+	202803	214198	11396	NC_065584.1	+	117438	128569	11132	93.8%
NC_088381.1	+	207913	214201	6289	NC_065584.1	+	1403883	1410155	6273	94.1%
NC_088381.1	+	217440	220480	3041	NC_065584.1	+	833334	835942	2609	73.6%
NC_088381.1	+	218204	219017	814	NC_065584.1	+	795628	796458	831	78.4%
NC_088381.1	+	218204	219017	814	NC_065584.1	+	765829	766655	827	79.2%
NC_088381.1	+	218357	218755	399	NC_065584.1	+	812644	813056	413	66.2%
NC_088381.1	+	218357	218755	399	NC_065584.1	+	704476	704891	416	67.7%
NC_088381.1	+	218357	218755	399	NC_065584.1	+	782950	783359	410	68.9%
NC_088381.1	+	218357	218755	399	NC_065584.1	+	856425	856834	410	65.4%
NC_088381.1	+	227063	227943	881	NC_065584.1	+	795619	796502	884	74.5%
NC_088381.1	+	229952	242288	12337	NC_065584.1	+	833019	844522	11504	86.1%
NC_088381.1	+	231008	232841	1834	NC_065584.1	+	795622	797399	1778	73.6%
NC_088381.1	+	231008	232949	1942	NC_065584.1	+	765823	767701	1879	72.5%
NC_088381.1	+	231206	231523	318	NC_065584.1	+	707750	708067	318	63.3%
NC_088381.1	+	235112	235676	565	NC_065584.1	+	697590	698129	540	63.5%
NC_088381.1	+	242277	245036	2760	NC_065584.1	+	848096	850993	2898	85.0%
NC_088381.1	+	249955	250933	979	NC_065584.1	+	701932	702926	995	67.6%
NC_088381.1	+	249955	250935	981	NC_065584.1	+	854224	855205	982	66.7%
NC_088381.1	+	249955	250933	979	NC_065584.1	+	810436	811418	983	66.6%
NC_088381.1	+	249955	254253	4299	NC_065584.1	+	780429	784490	4062	73.2%
NC_088381.1	+	251341	255033	3693	NC_065584.1	+	811414	814961	3548	76.3%
NC_088381.1	+	251354	254761	3408	NC_065584.1	+	855212	858475	3264	76.9%
NC_088381.1	+	252236	255032	2797	NC_065584.1	+	704144	706794	2651	80.2%
NC_088381.1	+	252476	252974	499	NC_065584.1	+	765923	766393	471	68.6%
NC_088381.1	+	252476	252974	499	NC_065584.1	+	795722	796192	471	69.0%
NC_088381.1	+	252606	253029	424	NC_065584.1	+	719959	720384	426	66.3%
NC_088381.1	+	261651	267820	6170	NC_065584.1	+	799446	805186	5741	76.1%
NC_088381.1	+	261652	267820	6169	NC_065584.1	+	769468	775193	5726	75.9%
NC_088381.1	+	264208	264928	721	NC_065584.1	+	489822	490562	741	70.5%
NC_088381.1	+	272381	272578	198	NC_065584.1	+	1304394	1304588	195	82.6%
NC_088381.1	+	277437	277689	253	NC_065584.1	+	99641	99893	253	87.3%
NC_088381.1	+	284130	285970	1841	NC_065584.1	+	795690	797487	1798	70.4%
NC_088381.1	+	284130	285970	1841	NC_065584.1	+	765891	767693	1803	70.6%
NC_088381.1	+	284130	286008	1879	NC_065584.1	+	834094	835942	1849	74.1%
