#name1	strand1	start1	end1	length1	name2	strand2	start2+	end2+	length2	id%
NC_088381.1	+	214	37879	37666	CM049493.1	+	1	36791	36791	98.7%
NC_088381.1	+	4117	7116	3000	CM049493.1	+	4347	7325	2979	74.7%
NC_088381.1	+	4119	6845	2727	CM049493.1	+	4544	7334	2791	76.1%
NC_088381.1	+	4159	7153	2995	CM049493.1	+	4317	7327	3011	76.3%
NC_088381.1	+	4159	7135	2977	CM049493.1	+	4262	7254	2993	75.6%
NC_088381.1	+	4162	7051	2890	CM049493.1	+	4335	7235	2901	75.1%
NC_088381.1	+	4162	7145	2984	CM049493.1	+	4226	7254	3029	75.7%
NC_088381.1	+	4180	7234	3055	CM049493.1	+	3984	7244	3261	76.8%
NC_088381.1	+	4180	7240	3061	CM049493.1	+	4114	7260	3147	79.7%
NC_088381.1	+	4181	7085	2905	CM049493.1	+	4424	7334	2911	76.3%
NC_088381.1	+	4183	7026	2844	CM049493.1	+	4421	7235	2815	74.3%
NC_088381.1	+	4183	7258	3076	CM049493.1	+	4217	7333	3117	77.6%
NC_088381.1	+	4184	5890	1707	CM049493.1	+	5751	7412	1662	74.5%
NC_088381.1	+	4191	7327	3137	CM049493.1	+	3913	7153	3241	75.7%
NC_088381.1	+	4211	7260	3050	CM049493.1	+	3975	7240	3266	79.2%
NC_088381.1	+	4227	7258	3032	CM049493.1	+	3976	7203	3228	78.7%
NC_088381.1	+	4248	7254	3007	CM049493.1	+	3977	7145	3169	78.5%
NC_088381.1	+	4253	7253	3001	CM049493.1	+	3977	7099	3123	73.9%
NC_088381.1	+	4277	7031	2755	CM049493.1	+	4520	7250	2731	73.9%
NC_088381.1	+	4324	7258	2935	CM049493.1	+	3974	6949	2976	75.8%
NC_088381.1	+	4344	7254	2911	CM049493.1	+	3959	6880	2922	75.2%
NC_088381.1	+	4369	7359	2991	CM049493.1	+	3959	6827	2869	76.1%
NC_088381.1	+	4427	7258	2832	CM049493.1	+	3977	6702	2726	76.8%
NC_088381.1	+	5322	7334	2013	CM049493.1	+	3953	5811	1859	77.2%
NC_088381.1	+	5540	7412	1873	CM049493.1	+	3976	5780	1805	76.8%
NC_088381.1	+	5788	7250	1463	CM049493.1	+	5488	7086	1599	74.0%
NC_088381.1	+	5826	7056	1231	CM049493.1	+	6011	7250	1240	69.2%
NC_088381.1	+	6333	7258	926	CM049493.1	+	3976	5071	1096	77.9%
NC_088381.1	+	10450	11487	1038	CM049493.1	+	10450	11423	974	85.9%
NC_088381.1	+	10467	11481	1015	CM049493.1	+	10836	11917	1082	64.6%
NC_088381.1	+	12479	12671	193	CM049493.1	+	11035	11213	179	70.1%
NC_088381.1	+	14941	14992	52	CM049493.1	+	14586	14637	52	86.5%
NC_088381.1	+	24513	25287	775	CM049493.1	+	24144	24698	555	76.1%
NC_088381.1	+	24515	25311	797	CM049493.1	+	24155	24911	757	71.1%
NC_088381.1	+	24832	25362	531	CM049493.1	+	24177	24656	480	77.6%
NC_088381.1	+	24836	25197	362	CM049493.1	+	24290	24637	348	85.5%
NC_088381.1	+	24854	25313	460	CM049493.1	+	24290	24662	373	85.3%
NC_088381.1	+	32668	36496	3829	CM049493.1	+	70843	74440	3598	84.2%
NC_088381.1	+	32725	34759	2035	CM049493.1	+	101429	103279	1851	80.5%
NC_088381.1	+	32725	37878	5154	CM049493.1	+	60745	65331	4587	85.3%
NC_088381.1	+	32725	37829	5105	CM049493.1	+	90905	95881	4977	86.3%
NC_088381.1	+	32725	45853	13129	CM049493.1	+	41707	54256	12550	84.5%
NC_088381.1	+	32725	45853	13129	CM049493.1	+	81396	94551	13156	86.5%
NC_088381.1	+	33604	33680	77	CM049493.1	+	32820	32902	83	83.1%
NC_088381.1	+	33604	33717	114	CM049493.1	+	32783	32902	120	86.0%
NC_088381.1	+	33604	33754	151	CM049493.1	+	32746	32902	157	89.4%
NC_088381.1	+	33604	33791	188	CM049493.1	+	32709	32902	194	91.5%
NC_088381.1	+	33609	33680	72	CM049493.1	+	102335	102407	73	84.7%
NC_088381.1	+	33629	33828	200	CM049493.1	+	32702	32902	201	94.5%
NC_088381.1	+	33665	33865	201	CM049493.1	+	32702	32902	201	95.0%
NC_088381.1	+	33704	33743	40	CM049493.1	+	102357	102396	40	92.5%
NC_088381.1	+	33708	33875	168	CM049493.1	+	32676	32838	163	92.6%
NC_088381.1	+	33737	33780	44	CM049493.1	+	61670	61713	44	88.6%
NC_088381.1	+	33741	33780	40	CM049493.1	+	102357	102396	40	92.5%
NC_088381.1	+	33746	33976	231	CM049493.1	+	32677	32865	189	91.0%
NC_088381.1	+	33783	33976	194	CM049493.1	+	32677	32828	152	90.1%
NC_088381.1	+	33820	33897	78	CM049493.1	+	32677	32749	73	87.7%
NC_088381.1	+	33857	33976	120	CM049493.1	+	32677	32791	115	87.8%
NC_088381.1	+	34022	37878	3857	CM049493.1	+	51662	55624	3963	88.3%
NC_088381.1	+	36896	37879	984	CM049493.1	+	45248	46189	942	88.4%
NC_088381.1	+	36976	37217	242	CM049493.1	+	74438	74676	239	89.5%
NC_088381.1	+	36976	37879	904	CM049493.1	+	84946	85849	904	88.5%
NC_088381.1	+	37166	37829	664	CM049493.1	+	75582	76217	636	85.5%
NC_088381.1	+	37832	63185	25354	CM049493.1	+	76716	103284	26569	89.1%
NC_088381.1	+	37840	44084	6245	CM049493.1	+	96420	103279	6860	88.0%
NC_088381.1	+	37840	46116	8277	CM049493.1	+	65830	74692	8863	85.7%
NC_088381.1	+	37840	51471	13632	CM049493.1	+	56124	70053	13930	89.6%
NC_088381.1	+	37840	192779	154940	CM049493.1	+	37290	191744	154455	97.8%
NC_088381.1	+	39045	39378	334	CM049493.1	+	57431	57804	374	65.8%
NC_088381.1	+	42038	43357	1320	CM049493.1	+	70687	71985	1299	83.9%
NC_088381.1	+	42243	54797	12555	CM049493.1	+	31799	45313	13515	86.2%
NC_088381.1	+	45134	45853	720	CM049493.1	+	34694	35416	723	84.8%
NC_088381.1	+	45788	45903	116	CM049493.1	+	63893	63993	101	80.2%
NC_088381.1	+	45852	53100	7249	CM049493.1	+	95028	103348	8321	86.9%
NC_088381.1	+	45852	64912	19061	CM049493.1	+	54732	74440	19709	88.1%
NC_088381.1	+	46040	54798	8759	CM049493.1	+	75581	84948	9368	88.1%
NC_088381.1	+	48547	48739	193	CM049493.1	+	57437	57635	199	74.6%
NC_088381.1	+	51341	54798	3458	CM049493.1	+	70859	74440	3582	87.1%
NC_088381.1	+	51345	51721	377	CM049493.1	+	101388	101767	380	81.9%
NC_088381.1	+	51386	64911	13526	CM049493.1	+	31799	45313	13515	87.8%
NC_088381.1	+	54270	54374	105	CM049493.1	+	63798	63902	105	95.2%
NC_088381.1	+	55277	55560	284	CM049493.1	+	74438	74711	274	87.8%
NC_088381.1	+	55277	60953	5677	CM049493.1	+	45312	50946	5635	88.3%
NC_088381.1	+	55277	73774	18498	CM049493.1	+	84946	103267	18322	88.5%
NC_088381.1	+	55467	64912	9446	CM049493.1	+	75582	84948	9367	90.7%
NC_088381.1	+	58045	58218	174	CM049493.1	+	57467	57624	158	77.7%
NC_088381.1	+	58046	58218	173	CM049493.1	+	78063	78219	157	77.6%
NC_088381.1	+	60854	61339	486	CM049493.1	+	101002	101481	480	71.1%
NC_088381.1	+	60877	61311	435	CM049493.1	+	69874	70339	466	69.7%
NC_088381.1	+	60924	62695	1772	CM049493.1	+	60378	62007	1630	62.0%
NC_088381.1	+	61017	61703	687	CM049493.1	+	70571	71279	709	84.2%
NC_088381.1	+	61274	71288	10015	CM049493.1	+	50799	60725	9927	89.9%
NC_088381.1	+	61319	71335	10017	CM049493.1	+	31799	41736	9938	87.2%
NC_088381.1	+	65389	65631	243	CM049493.1	+	74438	74676	239	88.7%
NC_088381.1	+	65389	75589	10201	CM049493.1	+	84946	94552	9607	82.9%
NC_088381.1	+	65389	70944	5556	CM049493.1	+	45312	50833	5522	93.2%
NC_088381.1	+	65580	71288	5709	CM049493.1	+	75582	81376	5795	87.6%
NC_088381.1	+	67958	68274	317	CM049493.1	+	78018	78328	311	68.9%
NC_088381.1	+	68080	68274	195	CM049493.1	+	57489	57685	197	75.6%
NC_088381.1	+	68092	68203	112	CM049493.1	+	38584	38683	100	79.4%
NC_088381.1	+	68105	68235	131	CM049493.1	+	78172	78302	131	85.7%
NC_088381.1	+	68138	68187	50	CM049493.1	+	38632	38683	52	88.0%
NC_088381.1	+	68138	68450	313	CM049493.1	+	98079	98412	334	71.9%
NC_088381.1	+	68142	68378	237	CM049493.1	+	38603	38799	197	75.7%
NC_088381.1	+	68143	68291	149	CM049493.1	+	98073	98217	145	78.5%
NC_088381.1	+	70810	71572	763	CM049493.1	+	70150	70897	748	71.0%
NC_088381.1	+	70910	71324	415	CM049493.1	+	101005	101414	410	69.9%
NC_088381.1	+	70910	71815	906	CM049493.1	+	70046	70944	899	76.8%
NC_088381.1	+	70911	71601	691	CM049493.1	+	70161	70897	737	77.2%
NC_088381.1	+	70918	71902	985	CM049493.1	+	70015	70944	930	80.2%
NC_088381.1	+	70922	71719	798	CM049493.1	+	70080	70897	818	76.7%
NC_088381.1	+	70933	71690	758	CM049493.1	+	70170	70897	728	80.5%
NC_088381.1	+	70991	71396	406	CM049493.1	+	41300	41700	401	67.7%
NC_088381.1	+	71007	71396	390	CM049493.1	+	90511	90898	388	69.6%
NC_088381.1	+	71007	71395	389	CM049493.1	+	80999	81388	390	71.2%
NC_088381.1	+	71042	71514	473	CM049493.1	+	100918	101422	505	69.8%
NC_088381.1	+	71042	71953	912	CM049493.1	+	69958	70722	765	82.2%
NC_088381.1	+	71043	71395	353	CM049493.1	+	60359	60737	379	71.0%
NC_088381.1	+	71119	71953	835	CM049493.1	+	69862	70693	832	75.0%
NC_088381.1	+	71121	71729	609	CM049493.1	+	69950	70499	550	73.3%
NC_088381.1	+	71146	71543	398	CM049493.1	+	70483	70897	415	77.2%
NC_088381.1	+	71185	71836	652	CM049493.1	+	70289	70897	609	87.1%
NC_088381.1	+	71343	71924	582	CM049493.1	+	70317	70897	581	89.9%
NC_088381.1	+	71343	71631	289	CM049493.1	+	70583	70897	315	90.9%
NC_088381.1	+	71343	72029	687	CM049493.1	+	70346	70995	650	84.8%
NC_088381.1	+	71344	71850	507	CM049493.1	+	70436	70923	488	88.0%
NC_088381.1	+	71391	71705	315	CM049493.1	+	70211	70504	294	84.3%
NC_088381.1	+	71394	72039	646	CM049493.1	+	70309	70961	653	87.1%
NC_088381.1	+	71425	71953	529	CM049493.1	+	70310	70810	501	90.3%
NC_088381.1	+	71451	71953	503	CM049493.1	+	70141	70664	524	82.5%
NC_088381.1	+	71479	74467	2989	CM049493.1	+	70134	73320	3187	65.8%
NC_088381.1	+	71480	71779	300	CM049493.1	+	70600	70897	298	89.6%
NC_088381.1	+	71480	71953	474	CM049493.1	+	70141	70634	494	82.0%
NC_088381.1	+	71499	71953	455	CM049493.1	+	70355	70751	397	89.3%
NC_088381.1	+	71509	71953	445	CM049493.1	+	70141	70577	437	80.0%
NC_088381.1	+	71538	71953	416	CM049493.1	+	70141	70548	408	77.7%
NC_088381.1	+	71567	71953	387	CM049493.1	+	70141	70518	378	82.0%
NC_088381.1	+	71625	72456	832	CM049493.1	+	101098	101946	849	78.8%
NC_088381.1	+	71626	71996	371	CM049493.1	+	70141	70521	381	74.7%
NC_088381.1	+	71656	71953	298	CM049493.1	+	70520	70781	262	88.1%
NC_088381.1	+	71662	75825	4164	CM049493.1	+	81009	85184	4176	87.3%
NC_088381.1	+	71664	71953	290	CM049493.1	+	70150	70429	280	75.5%
NC_088381.1	+	71753	75860	4108	CM049493.1	+	60549	64717	4169	84.2%
NC_088381.1	+	71799	72012	214	CM049493.1	+	70685	70924	240	83.6%
NC_088381.1	+	71810	75841	4032	CM049493.1	+	41512	45576	4065	86.7%
NC_088381.1	+	71810	73781	1972	CM049493.1	+	90710	92752	2043	88.0%
NC_088381.1	+	71915	75589	3675	CM049493.1	+	50799	54257	3459	87.4%
NC_088381.1	+	71960	75589	3630	CM049493.1	+	31799	35417	3619	84.2%
NC_088381.1	+	74369	74414	46	CM049493.1	+	44115	44160	46	89.1%
NC_088381.1	+	74369	74414	46	CM049493.1	+	53063	53108	46	89.1%
NC_088381.1	+	74369	74414	46	CM049493.1	+	34255	34300	46	93.5%
NC_088381.1	+	75492	75825	334	CM049493.1	+	35781	36139	359	83.7%
NC_088381.1	+	75512	75589	78	CM049493.1	+	63883	63959	77	87.0%
NC_088381.1	+	75530	75860	331	CM049493.1	+	94983	95312	330	82.9%
NC_088381.1	+	75587	75860	274	CM049493.1	+	54732	55016	285	87.5%
NC_088381.1	+	76726	84343	7618	CM049493.1	+	95218	103284	8067	87.9%
NC_088381.1	+	76726	86082	9357	CM049493.1	+	85132	94552	9421	88.8%
NC_088381.1	+	76726	86130	9405	CM049493.1	+	45500	54291	8792	88.2%
NC_088381.1	+	76727	95731	19005	CM049493.1	+	54923	74440	19518	88.6%
NC_088381.1	+	76727	86322	9596	CM049493.1	+	64624	74676	10053	86.1%
NC_088381.1	+	76727	104181	27455	CM049493.1	+	36088	62609	26522	89.2%
NC_088381.1	+	79182	79555	374	CM049493.1	+	87662	88027	366	70.3%
NC_088381.1	+	79239	79650	412	CM049493.1	+	57442	57811	370	70.3%
NC_088381.1	+	79242	79299	58	CM049493.1	+	57467	57525	59	96.6%
NC_088381.1	+	79243	79576	334	CM049493.1	+	78063	78403	341	72.7%
NC_088381.1	+	79256	79476	221	CM049493.1	+	78060	78282	223	72.3%
NC_088381.1	+	79270	79490	221	CM049493.1	+	57442	57650	209	72.1%
NC_088381.1	+	79274	79476	203	CM049493.1	+	78063	78266	204	95.1%
