#name1	strand1	start1	end1	length1	name2	strand2	start2+	end2+	length2	id%
NC_088381.1	+	1	1982879	1982879	NC_088381.1	+	1	1982879	1982879	100.0%
NC_088381.1	+	4159	7134	2976	NC_088381.1	+	4472	7412	2941	75.1%
NC_088381.1	+	4159	6825	2667	NC_088381.1	+	4607	7254	2648	77.0%
NC_088381.1	+	4159	7086	2928	NC_088381.1	+	4383	7250	2868	76.2%
NC_088381.1	+	4180	5391	1212	NC_088381.1	+	4190	5396	1207	74.1%
NC_088381.1	+	4180	7145	2966	NC_088381.1	+	4324	7254	2931	75.7%
NC_088381.1	+	4181	7240	3060	NC_088381.1	+	4211	7260	3050	78.9%
NC_088381.1	+	4182	7075	2894	NC_088381.1	+	4431	7254	2824	74.1%
NC_088381.1	+	4182	7051	2870	NC_088381.1	+	4446	7235	2790	75.4%
NC_088381.1	+	4182	7258	3077	NC_088381.1	+	4227	7333	3107	77.7%
NC_088381.1	+	4183	5557	1375	NC_088381.1	+	5950	7254	1305	75.0%
NC_088381.1	+	4183	7153	2971	NC_088381.1	+	4427	7327	2901	75.3%
NC_088381.1	+	4183	7148	2966	NC_088381.1	+	4248	7237	2990	76.2%
NC_088381.1	+	4184	7050	2867	NC_088381.1	+	4492	7254	2763	75.3%
NC_088381.1	+	4211	7260	3050	NC_088381.1	+	4181	7240	3060	78.9%
NC_088381.1	+	4227	7333	3107	NC_088381.1	+	4182	7258	3077	77.7%
NC_088381.1	+	4248	7237	2990	NC_088381.1	+	4183	7148	2966	76.2%
NC_088381.1	+	4283	7031	2749	NC_088381.1	+	4601	7250	2650	73.6%
NC_088381.1	+	4324	7254	2931	NC_088381.1	+	4180	7145	2966	75.7%
NC_088381.1	+	4344	7253	2910	NC_088381.1	+	4165	7099	2935	74.4%
NC_088381.1	+	4383	7250	2868	NC_088381.1	+	4159	7086	2928	75.8%
NC_088381.1	+	4417	7327	2911	NC_088381.1	+	4183	7153	2971	73.8%
NC_088381.1	+	4427	7412	2986	NC_088381.1	+	4183	7134	2952	75.4%
NC_088381.1	+	4607	7254	2648	NC_088381.1	+	4159	6825	2667	77.0%
NC_088381.1	+	5611	7258	1648	NC_088381.1	+	4183	5756	1574	76.2%
NC_088381.1	+	5741	7234	1494	NC_088381.1	+	5746	7244	1499	72.4%
NC_088381.1	+	6333	7247	915	NC_088381.1	+	4182	5240	1059	78.2%
NC_088381.1	+	10417	11286	870	NC_088381.1	+	11201	11998	798	63.2%
NC_088381.1	+	10467	11523	1057	NC_088381.1	+	10828	11855	1028	77.1%
NC_088381.1	+	10828	11855	1028	NC_088381.1	+	10467	11523	1057	77.1%
NC_088381.1	+	12378	12746	369	NC_088381.1	+	10519	10924	406	65.9%
NC_088381.1	+	12479	12746	268	NC_088381.1	+	11027	11326	300	67.5%
NC_088381.1	+	12479	12671	193	NC_088381.1	+	11429	11607	179	70.1%
NC_088381.1	+	14941	14992	52	NC_088381.1	+	14991	15042	52	86.5%
NC_088381.1	+	24455	25489	1035	NC_088381.1	+	24458	25493	1036	77.9%
NC_088381.1	+	24458	25493	1036	NC_088381.1	+	24455	25489	1035	77.9%
NC_088381.1	+	24705	25272	568	NC_088381.1	+	24871	25525	655	80.6%
NC_088381.1	+	24709	25216	508	NC_088381.1	+	24852	25362	511	86.4%
NC_088381.1	+	24852	25362	511	NC_088381.1	+	24709	25216	508	86.4%
NC_088381.1	+	24871	25525	655	NC_088381.1	+	24705	25272	568	80.6%
NC_088381.1	+	32725	36496	3772	NC_088381.1	+	71960	75589	3630	84.0%
NC_088381.1	+	32725	34759	2035	NC_088381.1	+	102209	104176	1968	81.3%
NC_088381.1	+	32725	37878	5154	NC_088381.1	+	61319	66281	4963	85.5%
NC_088381.1	+	32725	37830	5106	NC_088381.1	+	92089	97060	4972	87.0%
NC_088381.1	+	32725	45853	13129	NC_088381.1	+	42243	54797	12555	84.5%
NC_088381.1	+	32725	45853	13129	NC_088381.1	+	82496	95730	13235	84.9%
NC_088381.1	+	33603	33865	263	NC_088381.1	+	33708	33976	269	92.8%
NC_088381.1	+	33603	33902	300	NC_088381.1	+	33671	33976	306	93.3%
NC_088381.1	+	33604	33680	77	NC_088381.1	+	33894	33976	83	84.4%
NC_088381.1	+	33604	33717	114	NC_088381.1	+	33857	33976	120	86.0%
NC_088381.1	+	33604	33754	151	NC_088381.1	+	33820	33976	157	88.1%
NC_088381.1	+	33604	33791	188	NC_088381.1	+	33783	33976	194	90.4%
NC_088381.1	+	33604	33828	225	NC_088381.1	+	33746	33976	231	91.6%
NC_088381.1	+	33604	33939	336	NC_088381.1	+	33635	33976	342	94.3%
NC_088381.1	+	33609	33680	72	NC_088381.1	+	92991	93063	73	84.7%
NC_088381.1	+	33635	33976	342	NC_088381.1	+	33604	33939	336	94.3%
NC_088381.1	+	33671	33976	306	NC_088381.1	+	33603	33902	300	93.3%
NC_088381.1	+	33703	33743	41	NC_088381.1	+	72864	72904	41	92.7%
NC_088381.1	+	33704	33743	40	NC_088381.1	+	93013	93052	40	92.5%
NC_088381.1	+	33708	33976	269	NC_088381.1	+	33603	33865	263	92.8%
NC_088381.1	+	33741	33780	40	NC_088381.1	+	93013	93052	40	92.5%
NC_088381.1	+	33746	33976	231	NC_088381.1	+	33604	33828	225	91.6%
NC_088381.1	+	33783	33976	194	NC_088381.1	+	33604	33791	188	90.4%
NC_088381.1	+	33820	33976	157	NC_088381.1	+	33604	33754	151	88.1%
NC_088381.1	+	33857	33976	120	NC_088381.1	+	33604	33717	114	86.0%
NC_088381.1	+	34022	37878	3857	NC_088381.1	+	52204	56170	3967	88.0%
NC_088381.1	+	35903	36334	432	NC_088381.1	+	104404	104859	456	73.4%
NC_088381.1	+	36896	37879	984	NC_088381.1	+	45788	46731	944	88.6%
NC_088381.1	+	36976	37217	242	NC_088381.1	+	75587	75825	239	89.5%
NC_088381.1	+	36976	37829	854	NC_088381.1	+	86080	86937	858	89.8%
NC_088381.1	+	37166	37829	664	NC_088381.1	+	76727	77363	637	85.5%
NC_088381.1	+	37840	44064	6225	NC_088381.1	+	97598	104164	6567	88.4%
NC_088381.1	+	37840	45853	8014	NC_088381.1	+	56670	64911	8242	88.8%
NC_088381.1	+	37840	42223	4384	NC_088381.1	+	66780	71288	4509	89.4%
NC_088381.1	+	37840	63185	25346	NC_088381.1	+	77872	104181	26310	89.3%
NC_088381.1	+	39147	39256	110	NC_088381.1	+	98929	99037	109	80.0%
NC_088381.1	+	39157	39257	101	NC_088381.1	+	99051	99146	96	82.3%
NC_088381.1	+	39180	39378	199	NC_088381.1	+	58135	58350	216	67.9%
NC_088381.1	+	39182	39382	201	NC_088381.1	+	99088	99305	218	72.4%
NC_088381.1	+	42048	46116	4069	NC_088381.1	+	71782	75841	4060	87.0%
NC_088381.1	+	42243	54797	12555	NC_088381.1	+	32725	45853	13129	84.5%
NC_088381.1	+	45788	46731	944	NC_088381.1	+	36896	37879	984	88.6%
NC_088381.1	+	45852	51488	5637	NC_088381.1	+	55277	60953	5677	88.5%
NC_088381.1	+	45852	53100	7249	NC_088381.1	+	96206	104245	8040	87.9%
NC_088381.1	+	45852	51361	5510	NC_088381.1	+	65389	70930	5542	93.5%
NC_088381.1	+	46040	54832	8793	NC_088381.1	+	76726	86130	9405	88.1%
NC_088381.1	+	51341	51526	186	NC_088381.1	+	102164	102348	185	87.6%
NC_088381.1	+	51341	54798	3458	NC_088381.1	+	71915	75589	3675	87.2%
NC_088381.1	+	51341	64912	13572	NC_088381.1	+	61274	75589	14316	87.8%
NC_088381.1	+	51386	52200	815	NC_088381.1	+	32725	33533	809	78.0%
NC_088381.1	+	52204	56170	3967	NC_088381.1	+	34022	37878	3857	88.0%
NC_088381.1	+	55277	55560	284	NC_088381.1	+	75587	75860	274	87.8%
NC_088381.1	+	55277	60953	5677	NC_088381.1	+	45852	51488	5637	88.5%
NC_088381.1	+	55277	73775	18499	NC_088381.1	+	86080	104165	18086	88.3%
NC_088381.1	+	55467	64946	9480	NC_088381.1	+	76727	86130	9404	90.7%
NC_088381.1	+	56670	64911	8242	NC_088381.1	+	37840	45853	8014	88.8%
NC_088381.1	+	58027	58218	192	NC_088381.1	+	79224	79429	206	77.5%
NC_088381.1	+	58045	58324	280	NC_088381.1	+	58013	58296	284	76.3%
NC_088381.1	+	60854	61261	408	NC_088381.1	+	60921	61359	439	67.6%
NC_088381.1	+	60895	64760	3866	NC_088381.1	+	101794	104875	3082	65.3%
NC_088381.1	+	60921	61359	439	NC_088381.1	+	60854	61261	408	67.6%
NC_088381.1	+	60924	61299	376	NC_088381.1	+	70910	71288	379	68.1%
NC_088381.1	+	61027	62091	1065	NC_088381.1	+	71693	72707	1015	84.7%
NC_088381.1	+	61274	75589	14316	NC_088381.1	+	51341	64912	13572	87.8%
