#name1	strand1	start1	end1	length1	name2	strand2	start2+	end2+	length2	id%
NC_088381.1	+	1	37830	37830	CBCUDI010000027.1	+	340	36739	36400	97.2%
NC_088381.1	+	4180	6891	2712	CBCUDI010000027.1	+	4551	7256	2706	74.2%
NC_088381.1	+	4181	6733	2553	CBCUDI010000027.1	+	4572	7259	2688	77.8%
NC_088381.1	+	4181	7085	2905	CBCUDI010000027.1	+	4547	7340	2794	80.4%
NC_088381.1	+	4269	7258	2990	CBCUDI010000027.1	+	4620	7339	2720	77.2%
NC_088381.1	+	4286	7234	2949	CBCUDI010000027.1	+	4617	7250	2634	78.9%
NC_088381.1	+	4355	6731	2377	CBCUDI010000027.1	+	4617	6795	2179	74.8%
NC_088381.1	+	4360	6603	2244	CBCUDI010000027.1	+	4617	6666	2050	72.1%
NC_088381.1	+	4372	7230	2859	CBCUDI010000027.1	+	4619	7241	2623	77.2%
NC_088381.1	+	4463	7153	2691	CBCUDI010000027.1	+	4795	7333	2539	75.7%
NC_088381.1	+	4492	7099	2608	CBCUDI010000027.1	+	4814	7259	2446	73.3%
NC_088381.1	+	4607	7260	2654	CBCUDI010000027.1	+	4520	7246	2727	76.7%
NC_088381.1	+	4651	7254	2604	CBCUDI010000027.1	+	4544	7148	2605	76.4%
NC_088381.1	+	4696	7254	2559	CBCUDI010000027.1	+	4544	7118	2575	75.5%
NC_088381.1	+	4980	7359	2380	CBCUDI010000027.1	+	4543	6905	2363	75.0%
NC_088381.1	+	5027	7243	2217	CBCUDI010000027.1	+	4520	6771	2252	77.6%
NC_088381.1	+	5433	7359	1927	CBCUDI010000027.1	+	4526	6365	1840	76.1%
NC_088381.1	+	5540	7260	1721	CBCUDI010000027.1	+	4543	6230	1688	75.2%
NC_088381.1	+	5611	7247	1637	CBCUDI010000027.1	+	4544	6112	1569	75.5%
NC_088381.1	+	6109	7254	1146	CBCUDI010000027.1	+	4543	5700	1158	76.7%
NC_088381.1	+	6333	7360	1028	CBCUDI010000027.1	+	4543	5638	1096	73.3%
NC_088381.1	+	10329	11523	1195	CBCUDI010000027.1	+	10329	11454	1126	83.9%
NC_088381.1	+	10417	10693	277	CBCUDI010000027.1	+	10799	11091	293	68.1%
NC_088381.1	+	12479	12573	95	CBCUDI010000027.1	+	11028	11117	90	77.8%
NC_088381.1	+	24455	25199	745	CBCUDI010000027.1	+	24044	24683	640	76.8%
NC_088381.1	+	24474	25493	1020	CBCUDI010000027.1	+	24052	24829	778	76.7%
NC_088381.1	+	24754	25506	753	CBCUDI010000027.1	+	24052	24826	775	71.7%
NC_088381.1	+	32725	36496	3772	CBCUDI010000027.1	+	71611	75127	3517	83.8%
NC_088381.1	+	32725	34759	2035	CBCUDI010000027.1	+	111243	113197	1955	81.4%
NC_088381.1	+	32725	37878	5154	CBCUDI010000027.1	+	60918	66135	5218	85.5%
