#name1	strand1	start1	end1	length1	name2	strand2	start2+	end2+	length2	id%
NC_065584.1	+	826513	849338	22826	CBCUDI010000027.1	+	691362	714597	23236	97.6%
NC_065584.1	+	18429	54199	35771	CBCUDI010000027.1	-	1464208	1499974	35767	97.5%
NC_065584.1	+	54146	81006	26861	CBCUDI010000027.1	-	1431841	1458064	26224	97.5%
NC_065584.1	+	102288	149690	47403	CBCUDI010000027.1	-	1373986	1421374	47389	97.6%
NC_065584.1	+	151160	179131	27972	CBCUDI010000027.1	-	1345019	1373993	28975	97.2%
NC_065584.1	+	231657	271288	39632	CBCUDI010000027.1	-	1214170	1253214	39045	96.9%
NC_065584.1	+	279780	311564	31785	CBCUDI010000027.1	-	1288261	1320313	32053	96.6%
NC_065584.1	+	381765	415102	33338	CBCUDI010000027.1	-	1011676	1044488	32813	96.8%
NC_065584.1	+	415035	441369	26335	CBCUDI010000027.1	-	983814	1010163	26350	95.8%
NC_065584.1	+	466942	497125	30184	CBCUDI010000027.1	-	934183	964425	30243	97.3%
NC_065584.1	+	506968	573306	66339	CBCUDI010000027.1	-	859633	926694	67062	97.1%
NC_065584.1	+	914933	951359	36427	CBCUDI010000027.1	-	558933	595703	36771	96.8%
NC_065584.1	+	973218	1037903	64686	CBCUDI010000027.1	-	478762	543871	65110	97.3%
NC_065584.1	+	1038314	1072157	33844	CBCUDI010000027.1	-	444681	478790	34110	97.8%
NC_065584.1	+	1072514	1175271	102758	CBCUDI010000027.1	-	340244	442578	102335	97.4%
NC_065584.1	+	1176544	1221179	44636	CBCUDI010000027.1	-	294860	340244	45385	97.6%
NC_065584.1	+	1222658	1284990	62333	CBCUDI010000027.1	-	231359	293381	62023	97.5%
NC_065584.1	+	1366314	1428758	62445	CBCUDI010000027.1	-	154332	217752	63421	97.9%
NC_065584.1	+	1445255	1510122	64868	CBCUDI010000027.1	-	85828	151111	65284	96.2%
NC_065584.1	+	1482830	1510122	27293	CBCUDI010000027.1	-	36077	62742	26666	89.3%
NC_065584.1	+	1491198	1557487	66290	CBCUDI010000027.1	-	28299	95164	66866	95.6%
NC_065584.1	+	1521666	1540686	19021	CBCUDI010000027.1	-	54724	75127	20404	87.5%
NC_065584.1	+	1523385	1550079	26695	CBCUDI010000027.1	-	85651	113202	27552	89.1%
NC_065584.1	+	1557397	1586547	29151	CBCUDI010000027.1	-	367	28823	28457	97.7%
