#name1	strand1	start1	end1	length1	name2	strand2	start2+	end2+	length2	id%
CM091517.1	+	1	1837094	1837094	CM091517.1	+	1	1837094	1837094	100.0%
CM091517.1	+	223245	255008	31764	CM091517.1	+	385744	416972	31229	97.9%
CM091517.1	+	281585	310399	28815	CM091517.1	+	445419	474278	28860	99.0%
CM091517.1	+	314375	354285	39911	CM091517.1	+	485998	525451	39454	97.0%
CM091517.1	+	385744	416972	31229	CM091517.1	+	223245	255008	31764	97.9%
CM091517.1	+	445419	474278	28860	CM091517.1	+	281585	310399	28815	99.0%
CM091517.1	+	485998	525451	39454	CM091517.1	+	314375	354285	39911	97.0%
CM091517.1	+	616502	637052	20551	CM091517.1	+	991789	1012538	20750	88.5%
CM091517.1	+	900454	924786	24333	CM091517.1	+	1062982	1087013	24032	98.1%
CM091517.1	+	932424	954234	21811	CM091517.1	+	1099243	1120830	21588	93.8%
CM091517.1	+	943547	969964	26418	CM091517.1	+	997014	1023162	26149	94.4%
CM091517.1	+	991789	1012538	20750	CM091517.1	+	616502	637052	20551	88.5%
CM091517.1	+	997014	1023162	26149	CM091517.1	+	943547	969964	26418	94.4%
CM091517.1	+	1062982	1087013	24032	CM091517.1	+	900454	924786	24333	98.1%
CM091517.1	+	1099243	1120830	21588	CM091517.1	+	932424	954234	21811	93.8%
CM091517.1	+	1234074	1267327	33254	CM091517.1	+	1430804	1463752	32949	97.2%
CM091517.1	+	1430804	1463752	32949	CM091517.1	+	1234074	1267327	33254	97.2%
