#name1	strand1	start1	end1	length1	name2	strand2	start2+	end2+	length2	id%
NC_065584.1	+	1	102282	102282	CM091517.1	+	2	102871	102870	99.1%
NC_065584.1	+	102257	157133	54877	CM091517.1	+	109034	163825	54792	99.0%
NC_065584.1	+	154333	189291	34959	CM091517.1	+	161433	196848	35416	97.6%
NC_065584.1	+	206717	253862	47146	CM091517.1	+	427682	474278	46597	97.4%
NC_065584.1	+	224725	271316	46592	CM091517.1	+	281585	327887	46303	97.3%
NC_065584.1	+	292543	363369	70827	CM091517.1	+	398005	468836	70832	98.0%
NC_065584.1	+	340000	363369	23370	CM091517.1	+	281585	304962	23378	98.2%
NC_065584.1	+	381765	428938	47174	CM091517.1	+	641225	687552	46328	97.6%
NC_065584.1	+	506968	578412	71445	CM091517.1	+	752708	823839	71132	98.8%
NC_065584.1	+	583111	620394	37284	CM091517.1	+	823823	860935	37113	98.5%
NC_065584.1	+	618352	657923	39572	CM091517.1	+	860200	900462	40263	98.0%
NC_065584.1	+	721457	755153	33697	CM091517.1	+	907381	941405	34025	98.5%
NC_065584.1	+	859067	881158	22092	CM091517.1	+	874286	895137	20852	95.1%
NC_065584.1	+	914933	974732	59800	CM091517.1	+	1184963	1245607	60645	97.5%
NC_065584.1	+	972891	1034546	61656	CM091517.1	+	1267329	1329376	62048	97.4%
NC_065584.1	+	1038314	1072157	33844	CM091517.1	+	1341332	1375275	33944	97.8%
NC_065584.1	+	1072514	1117963	45450	CM091517.1	+	1377376	1423143	45768	99.1%
NC_065584.1	+	1118004	1210480	92477	CM091517.1	+	1422737	1514688	91952	98.3%
NC_065584.1	+	1126256	1159583	33328	CM091517.1	+	1234074	1267327	33254	96.8%
NC_065584.1	+	1213008	1236347	23340	CM091517.1	+	1514686	1537813	23128	98.3%
NC_065584.1	+	1273490	1297287	23798	CM091517.1	+	1549527	1573653	24127	98.1%
NC_065584.1	+	1320016	1365558	45543	CM091517.1	+	1580679	1626238	45560	99.3%
NC_065584.1	+	1366314	1428758	62445	CM091517.1	+	1626221	1688809	62589	99.2%
NC_065584.1	+	1429763	1500856	71094	CM091517.1	+	1688796	1760227	71432	97.3%
NC_065584.1	+	1482766	1519672	36907	CM091517.1	+	1752292	1789877	37586	95.8%
NC_065584.1	+	1511265	1540498	29234	CM091517.1	+	1750576	1779729	29154	88.0%
NC_065584.1	+	1513005	1549890	36886	CM091517.1	+	1741854	1779728	37875	88.8%
NC_065584.1	+	1540108	1586547	46440	CM091517.1	+	1790078	1837050	46973	98.5%
NC_065584.1	+	695162	720955	25794	CM091517.1	-	931232	956974	25743	94.5%
