#name1	strand1	start1	end1	length1	name2	strand2	start2+	end2+	length2	id%
NC_092131.1	+	18410	54525	36116	CBCUDI010000027.1	-	1464208	1499974	35767	97.4%
NC_092131.1	+	108755	155843	47089	CBCUDI010000027.1	-	1373986	1421374	47389	97.6%
NC_092131.1	+	161022	186930	25909	CBCUDI010000027.1	-	1344914	1370818	25905	96.3%
NC_092131.1	+	200913	222344	21432	CBCUDI010000027.1	-	1320436	1342527	22092	96.3%
NC_092131.1	+	290589	312082	21494	CBCUDI010000027.1	-	1231999	1253217	21219	96.2%
NC_092131.1	+	312079	332848	20770	CBCUDI010000027.1	-	1209288	1230044	20757	97.7%
NC_092131.1	+	390927	420415	29489	CBCUDI010000027.1	-	1108234	1138239	30006	95.8%
NC_092131.1	+	403734	453747	50014	CBCUDI010000027.1	-	1011676	1061874	50199	96.6%
NC_092131.1	+	504090	576191	72102	CBCUDI010000027.1	-	881019	953951	72933	97.5%
NC_092131.1	+	687911	713541	25631	CBCUDI010000027.1	-	728475	753974	25500	95.1%
NC_092131.1	+	817671	840486	22816	CBCUDI010000027.1	-	691362	714597	23236	97.9%
NC_092131.1	+	936295	956662	20368	CBCUDI010000027.1	-	755464	775993	20530	94.7%
NC_092131.1	+	986693	1006877	20185	CBCUDI010000027.1	-	1217984	1237228	19245	90.7%
NC_092131.1	+	987309	1024682	37374	CBCUDI010000027.1	-	558933	595877	36945	96.5%
NC_092131.1	+	1046182	1249049	202868	CBCUDI010000027.1	-	340244	543871	203628	97.4%
NC_092131.1	+	1250322	1284256	33935	CBCUDI010000027.1	-	305620	340244	34625	97.6%
NC_092131.1	+	1307820	1332780	24961	CBCUDI010000027.1	-	252870	277852	24983	97.7%
NC_092131.1	+	1419970	1489135	69166	CBCUDI010000027.1	-	151104	221290	70187	98.0%
NC_092131.1	+	1501398	1557269	55872	CBCUDI010000027.1	-	95162	151111	55950	96.0%
NC_092131.1	+	1529590	1557269	27680	CBCUDI010000027.1	-	95162	122613	27452	94.0%
NC_092131.1	+	1538936	1576763	37828	CBCUDI010000027.1	-	36077	73425	37349	89.0%
NC_092131.1	+	1547656	1567442	19787	CBCUDI010000027.1	-	54687	75127	20441	88.9%
NC_092131.1	+	1549372	1576763	27392	CBCUDI010000027.1	-	85828	113266	27439	93.9%
NC_092131.1	+	1557744	1653434	95691	CBCUDI010000027.1	-	405	95164	94760	96.1%
NC_092131.1	+	1588157	1607221	19065	CBCUDI010000027.1	-	54724	75127	20404	88.3%
NC_092131.1	+	1589879	1616680	26802	CBCUDI010000027.1	-	85608	113202	27595	89.1%
