#name1	strand1	start1	end1	length1	name2	strand2	start2+	end2+	length2	id%
NC_065584.1	+	1	102282	102282	NC_092131.1	+	3	102560	102558	99.1%
NC_065584.1	+	102257	157133	54877	NC_092131.1	+	108724	163704	54981	99.2%
NC_065584.1	+	154334	189291	34958	NC_092131.1	+	161351	197168	35818	97.6%
NC_065584.1	+	206717	253455	46739	NC_092131.1	+	265996	312082	46087	97.7%
NC_065584.1	+	292543	363369	70827	NC_092131.1	+	236161	307042	70882	98.0%
NC_065584.1	+	381765	428938	47174	NC_092131.1	+	421069	467359	46291	97.7%
NC_065584.1	+	445722	477421	31700	NC_092131.1	+	468831	500691	31861	98.8%
NC_065584.1	+	506968	566011	59044	NC_092131.1	+	531215	589908	58694	98.1%
NC_065584.1	+	584569	627550	42982	NC_092131.1	+	604777	647381	42605	97.9%
NC_065584.1	+	914933	1037903	122971	NC_092131.1	+	987471	1110662	123192	98.1%
NC_065584.1	+	1038314	1072157	33844	NC_092131.1	+	1110634	1144574	33941	97.8%
NC_065584.1	+	1072514	1117963	45450	NC_092131.1	+	1146675	1192383	45709	99.1%
NC_065584.1	+	1118004	1210480	92477	NC_092131.1	+	1191983	1284256	92274	98.5%
NC_065584.1	+	1237885	1262892	25008	NC_092131.1	+	1307820	1332780	24961	98.9%
NC_065584.1	+	1273490	1297287	23798	NC_092131.1	+	1332772	1356922	24151	97.9%
NC_065584.1	+	1304370	1365558	61189	NC_092131.1	+	1362080	1423554	61475	99.0%
NC_065584.1	+	1366314	1428758	62445	NC_092131.1	+	1423537	1485905	62369	98.8%
NC_065584.1	+	1429763	1500856	71094	NC_092131.1	+	1485892	1557306	71415	97.3%
NC_065584.1	+	1482766	1557392	74627	NC_092131.1	+	1549372	1624439	75068	96.7%
NC_065584.1	+	1482830	1510122	27293	NC_092131.1	+	1589879	1616453	26575	89.1%
NC_065584.1	+	1511265	1531269	20005	NC_092131.1	+	1588157	1607221	19065	88.9%
NC_065584.1	+	1511265	1531306	20042	NC_092131.1	+	1547656	1567442	19787	88.8%
NC_065584.1	+	1513005	1549890	36886	NC_092131.1	+	1538936	1576763	37828	88.9%
NC_065584.1	+	1557397	1586509	29113	NC_092131.1	+	1624009	1653434	29426	99.2%
NC_065584.1	+	695162	720955	25794	NC_092131.1	-	674863	700565	25703	94.5%
NC_065584.1	+	755654	777680	22027	NC_092131.1	-	720139	742593	22455	96.4%
NC_065584.1	+	816802	853826	37025	NC_092131.1	-	813193	850086	36894	98.2%
