#name1	strand1	start1	end1	length1	name2	strand2	start2+	end2+	length2	id%
NC_088381.1	+	66	37879	37814	NC_092131.1	-	1615750	1653434	37685	99.0%
NC_088381.1	+	37832	73774	35943	NC_092131.1	-	1538936	1575634	36699	89.1%
NC_088381.1	+	37840	104245	66406	NC_092131.1	-	1549372	1615251	65880	97.9%
NC_088381.1	+	55277	75589	20313	NC_092131.1	-	1547656	1567399	19744	87.2%
NC_088381.1	+	76727	104181	27455	NC_092131.1	-	1589879	1616453	26575	89.2%
NC_088381.1	+	86080	192779	106700	NC_092131.1	-	1450321	1557269	106949	97.9%
NC_088381.1	+	192781	314497	121717	NC_092131.1	-	1321094	1443444	122351	98.9%
NC_088381.1	+	314457	338215	23759	NC_092131.1	-	1284254	1307379	23126	98.3%
NC_088381.1	+	340743	513878	173136	NC_092131.1	-	1110634	1284256	173623	98.5%
NC_088381.1	+	516573	589138	72566	NC_092131.1	-	1036361	1108827	72467	98.5%
NC_088381.1	+	589514	637746	48233	NC_092131.1	-	987471	1036389	48919	98.0%
NC_088381.1	+	682888	707757	24870	NC_092131.1	-	928499	953312	24814	96.7%
NC_088381.1	+	707745	734111	26367	NC_092131.1	-	901777	928181	26405	98.3%
NC_088381.1	+	734974	770979	36006	NC_092131.1	-	865389	901775	36387	98.4%
NC_088381.1	+	764636	793367	28732	NC_092131.1	-	728612	757351	28740	98.8%
NC_088381.1	+	821510	846651	25142	NC_092131.1	-	688107	713541	25435	94.5%
NC_088381.1	+	956430	998895	42466	NC_092131.1	-	604777	647381	42605	98.2%
NC_088381.1	+	1015709	1101545	85837	NC_092131.1	-	504118	589908	85791	98.6%
NC_088381.1	+	1126757	1151212	24456	NC_092131.1	-	457976	482386	24411	99.0%
NC_088381.1	+	1151219	1175893	24675	NC_092131.1	-	421069	445739	24671	98.4%
NC_088381.1	+	1176338	1210765	34428	NC_092131.1	-	386665	421083	34419	98.0%
NC_088381.1	+	1266503	1287356	20854	NC_092131.1	-	312079	332848	20770	97.5%
NC_088381.1	+	1275338	1294533	19196	NC_092131.1	-	986693	1006877	20185	90.4%
NC_088381.1	+	1289309	1365438	76130	NC_092131.1	-	236161	312082	75922	97.6%
NC_088381.1	+	1373240	1393898	20659	NC_092131.1	-	312079	332848	20770	98.3%
NC_088381.1	+	1381914	1401076	19163	NC_092131.1	-	986693	1006877	20185	90.5%
NC_088381.1	+	1421855	1454905	33051	NC_092131.1	-	332845	365491	32647	97.9%
NC_088381.1	+	1541813	1562579	20767	NC_092131.1	-	312079	332848	20770	97.6%
NC_088381.1	+	1564540	1640671	76132	NC_092131.1	-	236161	312082	75922	97.6%
NC_088381.1	+	1648515	1669340	20826	NC_092131.1	-	312079	332848	20770	97.6%
NC_088381.1	+	1717984	1738843	20860	NC_092131.1	-	312079	332848	20770	98.2%
NC_088381.1	+	1726761	1746027	19267	NC_092131.1	-	986693	1006877	20185	90.3%
NC_088381.1	+	1740804	1777662	36859	NC_092131.1	-	275540	312082	36543	97.6%
NC_088381.1	+	1811172	1899239	88068	NC_092131.1	-	108724	197168	88445	98.8%
NC_088381.1	+	1828064	1899239	71176	NC_092131.1	-	108724	180003	71280	99.2%
NC_088381.1	+	1899214	1982879	83666	NC_092131.1	-	18568	102560	83993	99.0%
