#name1	strand1	start1	end1	length1	name2	strand2	start2+	end2+	length2	id%
NC_088381.1	+	1	37830	37830	CM091517.1	-	1799194	1837077	37884	99.0%
NC_088381.1	+	37840	73774	35935	CM091517.1	-	1741854	1778585	36732	88.7%
NC_088381.1	+	55277	75589	20313	CM091517.1	-	1750576	1770299	19724	87.2%
NC_088381.1	+	55467	75589	20123	CM091517.1	-	1760665	1779728	19064	87.4%
NC_088381.1	+	66904	104245	37342	CM091517.1	-	1752292	1789877	37586	97.0%
NC_088381.1	+	71333	104245	32913	CM091517.1	-	1752292	1785331	33040	96.6%
NC_088381.1	+	86080	192779	106700	CM091517.1	-	1652985	1760190	107206	98.1%
NC_088381.1	+	192781	258504	65724	CM091517.1	-	1580679	1646108	65430	99.0%
NC_088381.1	+	271792	338215	66424	CM091517.1	-	1514686	1580682	65997	98.9%
NC_088381.1	+	340743	513878	173136	CM091517.1	-	1341332	1514688	173357	98.4%
NC_088381.1	+	391644	425100	33457	CM091517.1	-	1234074	1267327	33254	97.0%
NC_088381.1	+	518063	579608	61546	CM091517.1	-	1267329	1329376	62048	97.6%
NC_088381.1	+	589514	637746	48233	CM091517.1	-	1184963	1233904	48942	97.9%
NC_088381.1	+	682888	707757	24870	CM091517.1	-	1125958	1150784	24827	96.7%
NC_088381.1	+	707745	734111	26367	CM091517.1	-	1099243	1125650	26408	98.3%
NC_088381.1	+	712597	735925	23329	CM091517.1	-	930595	954234	23640	93.0%
NC_088381.1	+	734974	771543	36570	CM091517.1	-	1062982	1099241	36260	98.1%
NC_088381.1	+	747199	776566	29368	CM091517.1	-	895443	924786	29344	98.1%
NC_088381.1	+	819848	846645	26798	CM091517.1	-	997974	1024836	26863	96.9%
NC_088381.1	+	821510	846645	25136	CM091517.1	-	944530	969964	25435	94.4%
NC_088381.1	+	926083	965213	39131	CM091517.1	-	860746	900462	39717	97.9%
NC_088381.1	+	963411	1000346	36936	CM091517.1	-	823823	860851	37029	98.7%
NC_088381.1	+	1008646	1101545	92900	CM091517.1	-	725577	818512	92936	99.0%
NC_088381.1	+	1126757	1151212	24456	CM091517.1	-	678143	702580	24438	99.1%
NC_088381.1	+	1151219	1175893	24675	CM091517.1	-	641225	665891	24667	98.4%
NC_088381.1	+	1184607	1210765	26159	CM091517.1	-	567977	594310	26334	95.2%
NC_088381.1	+	1227077	1251854	24778	CM091517.1	-	518470	543186	24717	97.6%
NC_088381.1	+	1244922	1317725	72804	CM091517.1	-	281585	354284	72700	98.1%
NC_088381.1	+	1252663	1284923	32261	CM091517.1	-	485998	518379	32382	97.0%
NC_088381.1	+	1288902	1365438	76537	CM091517.1	-	398005	474278	76274	97.6%
NC_088381.1	+	1360198	1391502	31305	CM091517.1	-	485998	517139	31142	96.7%
NC_088381.1	+	1360198	1406063	45866	CM091517.1	-	299752	345626	45875	97.0%
NC_088381.1	+	1381914	1401076	19163	CM091517.1	-	1184185	1204367	20183	90.5%
NC_088381.1	+	1421855	1448109	26255	CM091517.1	-	342047	368261	26215	98.3%
NC_088381.1	+	1470854	1498937	28084	CM091517.1	-	299749	327887	28139	97.2%
NC_088381.1	+	1514764	1560162	45399	CM091517.1	-	485998	530831	44834	97.0%
NC_088381.1	+	1520467	1592936	72470	CM091517.1	-	281585	354285	72701	98.2%
NC_088381.1	+	1564133	1640671	76539	CM091517.1	-	398005	474278	76274	97.6%
NC_088381.1	+	1635370	1666882	31513	CM091517.1	-	485998	517139	31142	96.2%
NC_088381.1	+	1635370	1689502	54133	CM091517.1	-	291780	345626	53847	98.3%
NC_088381.1	+	1691163	1736375	45213	CM091517.1	-	485998	530831	44834	97.9%
NC_088381.1	+	1696534	1769481	72948	CM091517.1	-	281585	354285	72701	97.0%
NC_088381.1	+	1726761	1746027	19267	CM091517.1	-	1184185	1204367	20183	90.2%
NC_088381.1	+	1740391	1777662	37272	CM091517.1	-	437242	474278	37037	97.5%
NC_088381.1	+	1811172	1899239	88068	CM091517.1	-	109034	196848	87815	98.9%
NC_088381.1	+	1899214	1982879	83666	CM091517.1	-	18548	102871	84324	99.0%
